f66_L05	w:...
f66_L06	w:la_nouvelle_..._les_grands_..._les_no
f66_L07	w:donne 8+ L I ls x g pi 7 dbl inT 2 4 T pl 1 o dbl u 9 2 4 v+ e 4+ g lam alpha inT x pl x o 4+ X T n pl h? 6 E 20
f66_L08	v n 4? dbl j 7 h ++ y 5' I j X r d? 4+ b 2 dbl w:jen_..._ay_..._est_..._estat
f66_L09	w:point_de_aussy + o 6 x X g E r o T /// q y pl dbl 4 alpha r X T 8 lam r o dbl 5' c del v n dbl y q pl v u r s o d pl X
f66_L10	alpha o n 6 q g c 9 7 f d o pl n 9 6 j g b q 1 l x E w:je_ne_doubte_pas_plus X X q 1 q m+ 9 g g + o r V T V+
f66_L11	dbl v c o r j 5' n 2+ d 2+ del inT l x oo+ d w:...
f66_L12	w:...
f66_L13	w:..._la_mais_chose_..._est g? u? j 5' 42 // v e E theta+ pl 1 4 X T pl r o q L 5' tri+ dbl 9 E a r g y
f66_L14	n c 9 6 j 5' 9 dbl 7 9 L w:neantmoings_...
f66_L15	w:resoudre y g n T 1 o v y 4+ g I inT 12 oto E +o y 9 6 9+ l x x e m+ f T 8 w:...
f66_L16	w:... del e r M = 1 d+ 1 V inT
f66_L17	10 o pl 5 x X 9 4+ alpha r s o pl c w:toutesfoys_..._Monsr I 4 1 4 n 50 g
f66_L18	10 x x n g y V del+ X w:ma_...
f66_L19	w:...
f66_L20	w:..._les y 3 L o e X y 9 7 q r w:affin_quil_..._a alpha T tt X v w 4+ f' x g del inT j T
f66_L21	X? 9 E I T L E X w:...
