line	col	A	B	flagged	crop
07205_p3_L01	4	-	51	B	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	13	82	62	B	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	15	82	2	AB	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	17	96	66	AB	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	19	-	4	B	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	24	17	-	A	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	25	w:tranquillement	w:trauaillement	AB	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	42	70	20	AB	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L01	49	94	74	AB	images_wv2/crops_comp/07205_p3_L01.jpg
07205_p3_L02	3	34	84	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	29	108	18	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	34	w:sacquitte	w:recepuons	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	36	w:comme	w:sommes	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	38	w:pais	-	A	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	39	w:fils	-	A	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	40	w:pere	w:seigneurs	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	41	w:duc	w:font	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	42	w:auec	w:dun	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	43	w:nous	w:auecques	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	52	94	74	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	73	-	w:guillaume	B	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	74	w:guerdon	w:peult	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	75	w:pouuoir	w:pm	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	76	w:par	w:estre	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L02	77	w:firebruit	w:briefuement	AB	images_wv2/crops_comp/07205_p3_L02.jpg
07205_p3_L03	5	132	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	6	129	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	7	28	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	8	81	-		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	9	75	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	10	9	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	11	36	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	12	21	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	13	27	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	14	78	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	15	83	-		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	16	120	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	17	129	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	18	183	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	19	81	-		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	20	102	-	A	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	27	84	8	B	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	36	81	82		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	39	30	38	AB	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	43	w:monsieur	w:monsr	AB	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	46	84	83		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	49	84	96	B	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	53	84	-		images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	57	26	25	AB	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L03	77	80	85	AB	images_wv2/crops_comp/07205_p3_L03.jpg
07205_p3_L04	1	w:de	-	A	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	2	w:trouuer	-	A	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	3	132	111	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	5	114	11	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	6	101	1	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	9	38	30	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	10	71	81	A	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	14	-	33	B	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	15	339	9	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	16	129	121	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	19	84	86	B	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	23	94	99	AB	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	32	w:comme	-	A	images_wv2/crops_comp/07205_p3_L04.jpg
07205_p3_L04	33	w:le	-	A	images_wv2/crops_comp/07205_p3_L04.jpg
