line	pos	group	conf	note
5204p2L01	1	17	H
5204p2L01	2	38	M	glyph ambiguous, read as 38
5204p2L01	3	84	H
5204p2L01	4	1	H
5204p2L01	5	8	H
5204p2L01	6	117	H
5204p2L01	7	58	M	glyph ambiguous, read as 58
5204p2L01	8	21	H
5204p2L01	9	82	H
5204p2L01	10	76	M	flourish glyph, read as 76
5204p2L01	11	81	H
5204p2L01	12	340	H
5204p2L01	13	131	H
5204p2L01	14	81	H
5204p2L01	15	31	H
5204p2L01	16	335	H
5204p2L01	17	123	H
5204p2L01	18	84	H
5204p2L01	19	33	H
5204p2L01	20	31	H
5204p2L01	21	101	H
5204p2L01	22	22	H
5204p2L01	23	82	H
5204p2L01	24	122	H
5204p2L01	25	91	M	last digit unsure
5204p2L02	1	21	H
5204p2L02	2	6	H
5204p2L02	3	105	H
5204p2L02	4	71	H
5204p2L02	5	31	H
5204p2L02	6	38	H
5204p2L02	7	81	H
5204p2L02	8	22	H
5204p2L02	9	27	H
5204p2L02	10	150	H
5204p2L02	11	294	H
5204p2L02	12	121	H
5204p2L02	13	132	H
5204p2L02	14	81	H
5204p2L02	15	31	H
5204p2L02	16	123	H
5204p2L02	17	144	M	horizontal mark over group, maybe abbreviation not strikeout
5204p2L02	18	22	M	horizontal mark over group
5204p2L02	19	81	H
5204p2L02	20	92	H
5204p2L02	21	83	M
5204p2L02	22	23	H
5204p2L02	23	78	M
5204p2L02	24	84	H
5204p2L03	1	25	H
5204p2L03	2	27	H
5204p2L03	3	102	H
5204p2L03	4	113	H
5204p2L03	5	6	M	tilde/flourish over digit
5204p2L03	6	12	H
5204p2L03	7	6	H
5204p2L03	8	37	H
5204p2L03	9	21	H
5204p2L03	10	23	H
5204p2L03	11	9	H
5204p2L03	12	101	H
5204p2L03	13	31	H
5204p2L03	14	89	H
5204p2L03	15	82	M
5204p2L03	16	103	H
5204p2L03	17	22	H
5204p2L03	18	81	H
5204p2L03	19	18	M
5204p2L03	20	38	H
5204p2L03	21	81	H
5204p2L03	22	111	H
5204p2L03	23	17	H
5204p2L03	24	37	H
5204p2L03	25	85	M
5204p2L03	26	83	H
5204p2L04	1	1	H
5204p2L04	2	31	H
5204p2L04	3	21	H
5204p2L04	4	88	H
5204p2L04	5	11	H
5204p2L04	6	25	H
5204p2L04	7	105	H
5204p2L04	8	5	M	could be 9
5204p2L04	9	25	H
5204p2L04	10	84	H
5204p2L04	11	27	H
5204p2L04	12	38	H
5204p2L04	13	22	H
5204p2L04	14	123	H
5204p2L04	15	132	H
5204p2L04	16	90	M	could be 70
5204p2L04	17	85	H
5204p2L04	18	114	H
5204p2L04	19	88	H
5204p2L04	20	27	H
5204p2L04	21	102	H
5204p2L04	22	114	H
5204p2L04	23	127	H
5204p2L04	24	2	H
5204p2L05	1	103	M	could be 102
5204p2L05	2	2	H
5204p2L05	3	6	H
5204p2L05	4	1	H
5204p2L05	5	26	H
5204p2L05	6	81	H
5204p2L05	7	83	H
5204p2L05	8	119	H
5204p2L05	9	66	H
5204p2L05	10	82	M	could be 85
5204p2L05	11	21	H
5204p2L05	12	19	H
5204p2L05	13	38	H
5204p2L05	14	81	H
5204p2L05	15	22	H
5204p2L05	16	83	H
5204p2L05	17	31	H
5204p2L05	18	3	H
5204p2L05	19	7	H
5204p2L05	20	35	M	could be 36
5204p2L05	21	27	H
5204p2L05	22	33	H
5204p2L05	23	23	H
5204p2L05	24	8	H
5204p2L05	25	36	H
5204p2L05	26	26	H
5204p2L05	27	81	H
5204p2L06	1	22	H
5204p2L06	2	81	H
5204p2L06	3	1	H
5204p2L06	4	221	M	small superscript mark above, maybe 224
5204p2L06	5	122	H
5204p2L06	6	131	H
5204p2L06	7	w:Ce ne vous scaurez au moins mander les maris tenent que j'ay	H	trailing clear text on line
5204p2L10	1	w:conte Jan de Berg ma ordonnant offrint.	H	leading clear text on line
5204p2L10	2	131	H
5204p2L10	3	228	H
5204p2L10	4	76	H
5204p2L10	5	82	H
5204p2L10	6	15	H
5204p2L10	7	37	H
5204p2L10	8	81	H
5204p2L10	9	112	H
5204p2L10	10	17	H
5204p2L10	11	38	H
5204p2L10	12	85	H
5204p2L10	13	21	H
5204p2L11	1	123	H
5204p2L11	2	14	H
5204p2L11	3	2	H
5204p2L11	4	21	H
5204p2L11	5	102	H
5204p2L11	6	31	H
5204p2L11	7	117	H
5204p2L11	8	81	M
5204p2L11	9	51	M
5204p2L11	10	25	H
5204p2L11	11	32	H
5204p2L11	12	82	H
5204p2L11	13	22	H
5204p2L11	14	27	H
5204p2L11	15	111	H
5204p2L11	16	81	M	could be 87
5204p2L11	17	25	H
5204p2L11	18	19	H
5204p2L11	19	37	H
5204p2L11	20	82	H
5204p2L11	21	111	H
5204p2L11	22	85	H
5204p2L11	23	13	H
5204p2L11	24	21	H
5204p2L11	25	82	H
5204p2L11	26	2	H
5204p2L12	1	83	H
5204p2L12	2	1	H
5204p2L12	3	34	H
5204p2L12	4	85	H
5204p2L12	5	2	H
5204p2L12	6	35	H
5204p2L12	7	2	H
5204p2L12	8	7	H
5204p2L12	9	38	H
5204p2L12	10	27	H
5204p2L12	11	82	H
5204p2L12	12	120	H
5204p2L12	13	81	H
5204p2L12	14	2	H
5204p2L12	15	83	H
5204p2L12	16	22	H
5204p2L12	17	33	H
5204p2L12	18	25	H
5204p2L12	19	6	H
5204p2L12	20	105	H
5204p2L12	21	27	H
5204p2L12	22	115	H
5204p2L12	23	105	H
5204p2L12	24	113	H
5204p2L12	25	114	H
5204p2L12	26	8	H
5204p2L13	1	92	H
5204p2L13	2	100	H
5204p2L13	3	82	H
5204p2L13	4	30	H
5204p2L13	5	83	H
5204p2L13	6	37	H
5204p2L13	7	117	H
5204p2L13	8	49	H
5204p2L13	9	w:Nous pourres onques scavoir de luy ce qm en est, et	H	trailing clear text on line
