line	pos	group	conf	note
5804p2L01	1	130	H
5804p2L01	2	126	H
5804p2L01	3	145	H
5804p2L01	4	6	H
5804p2L01	5	21	H
5804p2L01	6	121	H
5804p2L01	7	129	H
5804p2L01	8	76	H
5804p2L01	9	81	H
5804p2L01	10	36	H
5804p2L01	11	7	H
5804p2L01	12	37	H
5804p2L01	13	26	H
5804p2L02	1	86	H
5804p2L02	2	62	H
5804p2L02	3	101	H
5804p2L02	4	22	H
5804p2L02	5	82	H
5804p2L02	6	102	H
5804p2L02	7	71	H
5804p2L02	8	51	H
5804p2L02	9	71	M	repeated value same as pos7, verify against source
5804p2L02	10	23	H
5804p2L02	11	63	H
5804p2L02	12	2	H
5804p2L02	13	77	H
5804p2L02	14	83	H
5804p2L02	15	78	H
5804p2L02	16	82	H
5804p2L02	17	79	H
5804p2L02	18	78	H
5804p2L02	19	74	H
5804p2L02	20	54	H
5804p2L02	21	104	H
5804p2L03	1	9	H
5804p2L03	2	5	M	digit shape uncertain, could be 8
5804p2L03	3	126	H
5804p2L03	4	132	M	132 vs 152, digit unclear
5804p2L03	5	80	H
5804p2L03	6	40	H
5804p2L03	7	70	H
5804p2L03	8	85	H
5804p2L03	9	28	H
5804p2L03	10	8	H
5804p2L03	11	103	H
5804p2L03	12	1	H
5804p2L03	13	93	H
5804p2L03	14	20	H
5804p2L03	15	39	H
5804p2L03	16	63	H
5804p2L03	17	37	H
5804p2L03	18	8	H
5804p2L03	19	2	H
5804p2L03	20	27	H
5804p2L04	1	78	H
5804p2L04	2	82	H
5804p2L04	3	29	H
5804p2L04	4	33	H
5804p2L04	5	23	H
5804p2L04	6	84	H
5804p2L04	7	27	H
5804p2L04	8	82	H
5804p2L04	9	72	H
5804p2L04	10	6	H
5804p2L04	11	38	H
5804p2L04	12	23	H
5804p2L04	13	40	H
5804p2L04	14	56	H
5804p2L04	15	11	H
5804p2L04	16	65	H
5804p2L04	17	25	H
5804p2L04	18	149	M	149 vs split 14/9, group boundary unclear
5804p2L04	19	127	H
5804p2L05	1	27	H
5804p2L05	2	37	H
5804p2L05	3	64	H
5804p2L05	4	113	H
5804p2L05	5	19	H
5804p2L05	6	39	H
5804p2L05	7	85	H
5804p2L05	8	59	H
5804p2L05	9	9	H
5804p2L05	10	34	H
5804p2L05	11	84	H
5804p2L05	12	18	H
5804p2L05	13	38	H
5804p2L05	14	81	H
5804p2L05	15	73	H
5804p2L05	16	84	H
5804p2L05	17	29	H
5804p2L05	18	7	H
5804p2L05	19	103	H
5804p2L05	20	33	H
5804p2L06	1	w:Sr Le Prince ... d'aultant que vous ... le vouldrez	M	clear text, approximate reading, largely uncertain
5804p2L07	1	29	H
5804p2L07	2	82	H
5804p2L07	3	39	H
5804p2L07	4	111	H
5804p2L07	5	83	H
5804p2L07	6	117	H
5804p2L07	7	83	H
5804p2L07	8	2	H
5804p2L07	9	35	H
5804p2L07	10	37	H
5804p2L07	11	8	H
5804p2L07	12	36	H
5804p2L07	13	27	H
5804p2L07	14	123	M	123 vs 125, last digit unclear
5804p2L08	1	17	M	17 vs 179, group boundary unclear
5804p2L08	2	130	H
5804p2L08	3	12	H
5804p2L08	4	22	H
5804p2L08	5	102	H
5804p2L08	6	82	H
5804p2L08	7	23	H
5804p2L08	8	65	H
5804p2L08	9	53	H
5804p2L08	10	16	H
5804p2L08	11	30	H
5804p2L08	12	84	H
5804p2L08	13	28	H
5804p2L08	14	104	H
5804p2L08	15	114	H
5804p2L08	16	52	H
5804p2L08	17	64	H
5804p2L08	18	33	H
5804p2L09	1	110	H
5804p2L09	2	6	H
5804p2L09	3	43	H
5804p2L09	4	81	H
5804p2L09	5	3	H
5804p2L09	6	79	M	ink blot near this position may obscure an adjacent digit
5804p2L09	7	82	H
5804p2L09	8	119	H
5804p2L09	9	81	H
5804p2L09	10	72	H
5804p2L09	11	35	H
5804p2L09	12	25	H
5804p2L09	13	83	H
5804p2L09	14	84	H
5804p2L09	15	4	H
5804p2L09	16	127	H
5804p2L09	17	143	H
5804p2L10	1	85	H
5804p2L10	2	50	H
5804p2L10	3	83	H
5804p2L10	4	75	H
5804p2L10	5	36	H
5804p2L10	6	32	H
5804p2L10	7	105	H
5804p2L10	8	10	H
5804p2L10	9	5	H
5804p2L10	10	62	H
5804p2L10	11	37	H
5804p2L10	12	71	H
5804p2L10	13	79	H
5804p2L10	14	184	M	184 vs split 1/84, group boundary unclear
5804p2L10	15	79	H
5804p2L10	16	82	H
5804p2L10	17	26	H
5804p2L10	18	124	H
5804p2L11	1	82	H
5804p2L11	2	3	H
5804p2L11	3	32	H
5804p2L11	4	24	H
5804p2L11	5	85	H
5804p2L11	6	15	H
5804p2L11	7	22	H
5804p2L11	8	101	H
5804p2L11	9	1	H
5804p2L11	10	28	H
5804p2L11	11	86	H
5804p2L11	12	30	M	faint digit, uncertain
5804p2L11	13	66	M	faint digit, uncertain
5804p2L11	14	36	H
5804p2L11	15	82	H
5804p2L11	16	29	H
5804p2L11	17	72	H
5804p2L11	18	63	H
5804p2L11	19	40	H
5804p2L11	20	81	H
5804p2L11	21	57	H
5804p2L12	1	83	H
5804p2L12	2	35	H
5804p2L12	3	78	H
5804p2L12	4	9	H
5804p2L12	5	1	H
5804p2L12	6	34	H
5804p2L12	7	36	H
5804p2L12	8	9	H
5804p2L12	9	40	H
5804p2L12	10	30	H
5804p2L12	11	65	H
5804p2L12	12	82	H
5804p2L12	13	28	H
5804p2L12	14	75	H
5804p2L12	15	21	H
5804p2L12	16	102	H
5804p2L12	17	13	M	13 vs 17, digit unclear
