line	position	sign	confidence	alt	why
05801_p4_L01	1	=et	M	B:-	gap
05801_p4_L01	2	140	H		agree
05801_p4_L01	3	124	H		agree
05801_p4_L01	4	30	M	B:80	differ
05801_p4_L01	5	102	M		agree-flagged
05801_p4_L01	6	27	M		agree-flagged
05801_p4_L01	7	132	H		agree
05801_p4_L01	8	140	H		agree
05801_p4_L01	9	29	M		agree-flagged
05801_p4_L01	10	82	M		agree-flagged
05801_p4_L01	11	125	M		agree-flagged
05801_p4_L01	12	40	M		agree-flagged
05801_p4_L01	13	84	M		agree-flagged
05801_p4_L01	14	3	M		agree-flagged
05801_p4_L01	15	183	M		agree-flagged
05801_p4_L01	16	23	M	B:73	differ
05801_p4_L01	17	125	M		agree-flagged
05801_p4_L01	18	22	M		agree-flagged
05801_p4_L01	19	81	M	B:84	differ
05801_p4_L01	20	7	M	B:4	differ
05801_p4_L01	21	9	M		agree-flagged
05801_p4_L01	22	4	M		agree-flagged
05801_p4_L01	23	34	M	B:79	differ
05801_p4_L01	24	24	M		agree-flagged
05801_p4_L01	25	140	H		agree
05801_p4_L01	26	124	H		agree
05801_p4_L01	27	62	M		agree-flagged
05801_p4_L01	28	37	M		agree-flagged
05801_p4_L01	29	82	M		agree-flagged
05801_p4_L01	30	84	M		agree-flagged
05801_p4_L01	31	3	M		agree-flagged
05801_p4_L01	32	10	M	B:90	differ
05801_p4_L01	33	82	M		agree-flagged
05801_p4_L01	34	34	M		agree-flagged
05801_p4_L01	35	19	M		agree-flagged
05801_p4_L01	36	41	M	B:71	differ
05801_p4_L01	37	7	M		agree-flagged
05801_p4_L01	38	78	M		agree-flagged
05801_p4_L01	39	84	M		agree-flagged
05801_p4_L01	40	75	M		agree-flagged
05801_p4_L01	41	82	M		agree-flagged
05801_p4_L01	42	3	M		agree-flagged
05801_p4_L01	43	83	M		agree-flagged
05801_p4_L01	44	85	M		agree-flagged
05801_p4_L01	45	117	M		agree-flagged
05801_p4_L01	46	132	H		agree
05801_p4_L01	47	3	M	B:5	differ
05801_p4_L01	48	81	M		agree-flagged
05801_p4_L01	49	2	M		agree-flagged
05801_p4_L01	50	132	H		agree
05801_p4_L01	51	190	M	B:140	differ
05801_p4_L01	52	3	M	B:73	differ
05801_p4_L01	53	112	M		agree-flagged
05801_p4_L01	54	36	M		agree-flagged
05801_p4_L01	55	62	M		agree-flagged
05801_p4_L01	56	58	M	B:30	differ
05801_p4_L01	57	77	M		agree-flagged
05801_p4_L01	58	88	M		agree-flagged
05801_p4_L01	59	79	M		agree-flagged
05801_p4_L01	60	90	M		agree-flagged
05801_p4_L01	61	30	M		agree-flagged
05801_p4_L01	62	103	M		agree-flagged
05801_p4_L01	63	8	M	B:83	differ
05801_p4_L01	64	39	M		agree-flagged
05801_p4_L01	65	27	M		agree-flagged
05801_p4_L01	66	137	M		agree-flagged
05801_p4_L01	67	134	M		agree-flagged
05801_p4_L01	68	117	M		agree-flagged
05801_p4_L01	69	102	M		agree-flagged
05801_p4_L01	70	82	M		agree-flagged
05801_p4_L01	71	37	M		agree-flagged
05801_p4_L01	72	90	M		agree-flagged
05801_p4_L01	73	82	M	B:72	differ
05801_p4_L01	74	113	M		agree-flagged
05801_p4_L01	75	356	M		agree-flagged
05801_p4_L01	76	83	M	A:-	gap
05801_p4_L01	77	82	M	A:-	gap
