line	col	A	B	flagged	crop
05801_p2_L01	9	-	90	B	images_wv2/crops_comp/05801_p2_L01.jpg
05801_p2_L01	27	33	53	AB	images_wv2/crops_comp/05801_p2_L01.jpg
05801_p2_L02	11	68	66	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	31	84	81	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	32	88	68	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	37	179	139	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	38	16	19	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	42	-	231	B	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	43	131	199	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	44	149	=Or	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	51	=aultre	=est-ce	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	56	=quoy	=que	A	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	61	-	135	B	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	62	65	87	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	66	83	85	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	80	53	83	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	91	42	62	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	93	-	=que	B	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	94	80	90	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	97	-	82	B	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	98	-	=guere	B	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	100	72	42	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	114	42	62	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L02	116	78	98	AB	images_wv2/crops_comp/05801_p2_L02.jpg
05801_p2_L03	1	107	106	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	6	59	54	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	17	40	49	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	22	12	82	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	42	54	59	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	47	92	82	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	61	54	58	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L03	71	63	83	AB	images_wv2/crops_comp/05801_p2_L03.jpg
05801_p2_L04	32	-	=Alemaigne	B	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	39	=mal	=nul	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	40	=double	=doubte	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	41	=pour	=que	A	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	43	=droit	=Dieu	A	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	44	=avoir	=nous	A	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	47	=guerre	=grace	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	63	-	=Ville		images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	64	82	=nous	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	67	40	90	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	78	59	84	AB	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L04	81	19	-	A	images_wv2/crops_comp/05801_p2_L04.jpg
05801_p2_L05	6	71	91	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	32	=Et	=et	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	33	=paramy	=paravant	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	34	=pourrons	=pouons	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	50	195	145	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	56	53	83	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	60	70	90	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	61	50	80	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	79	70	90	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	86	40	90	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L05	90	88	86	AB	images_wv2/crops_comp/05801_p2_L05.jpg
05801_p2_L06	1	40	90	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	14	-	69	B	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	15	64	=reine	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	19	20	28	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	34	66	86	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	37	65	85	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	40	3	5	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	44	=nous	=mand	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	45	=pouons	=feroit	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	57	13	5	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	59	40	90	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	61	=La	-	A	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	62	=finalorie	=la	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	63	=par	=sinalorie	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	86	53	83	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	91	=Ou	=Ov	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	93	=aine	-	A	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	94	=condition	-	A	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L06	95	=pourres	=ainsi	AB	images_wv2/crops_comp/05801_p2_L06.jpg
05801_p2_L07	14	12	11	AB	images_wv2/crops_comp/05801_p2_L07.jpg
05801_p2_L07	20	=La	-	A	images_wv2/crops_comp/05801_p2_L07.jpg
05801_p2_L07	21	=prosper	=pourvoir	AB	images_wv2/crops_comp/05801_p2_L07.jpg
05801_p2_L07	22	=d'aduis	=d'advis	AB	images_wv2/crops_comp/05801_p2_L07.jpg
05801_p2_L07	28	-	75	B	images_wv2/crops_comp/05801_p2_L07.jpg
