line	col	A	B	flagged	crop
07205_p6_L01	1	10	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	2	10	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	3	10	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	4	13	07	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	10	7	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	13	-	140	B	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	14	80	70	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	19	82	2	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	24	89	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	25	131	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	26	12	9	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	27	w:que	130	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	28	w:bien	11	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	29	w:affermer	w:quoy	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	30	w:apres	w:loy	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	31	w:laccordement	w:courues	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	32	w:bourguoingne	w:marquis	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	33	w:pourra	w:sur	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	35	-	w:aultres	B	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	36	w:aultresfois	w:foid	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	38	w:nostre	w:nous	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	39	w:pris	w:prier	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	44	-	w:derniere	B	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	46	w:han	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	48	137	13	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	56	6	0	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	69	81	61	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	73	82	62	AB	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L01	81	7	-	A	images_wv2/crops_comp/07205_p6_L01.jpg
07205_p6_L02	1	36	-	A	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	2	38	-	A	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	3	33	94	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	4	81	58	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	5	17	65	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	7	2	72	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	9	14	84	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	12	77	29	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	21	28	26	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	23	61	101	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	29	-	80	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	30	-	121	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	31	-	15	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	32	60	55	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	33	12	85	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	38	10	104	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	43	62	52	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	48	61	81	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	59	35	36	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	62	25	26	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	74	85	80	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	79	-	5	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	80	-	40	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	81	-	15	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	82	-	41	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	83	158	8	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	88	129	127	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	95	115	113	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	107	-	18	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	108	-	55	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	109	-	101	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	110	-	11	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	111	13	138	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	113	28	26	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	116	54	84	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	119	28	2	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	124	39	139	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	130	87	84	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	133	8	-	A	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	134	221	-	A	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	135	30	-	A	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	140	-	3	B	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	141	38	84	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	154	35	37	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L02	155	10	102	AB	images_wv2/crops_comp/07205_p6_L02.jpg
07205_p6_L03	2	17	55	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	3	13	101	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	4	7	3	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	10	108	105	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	12	28	26	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	15	28	26	AB	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	27	-	10	B	images_wv2/crops_comp/07205_p6_L03.jpg
07205_p6_L03	28	-	39	B	images_wv2/crops_comp/07205_p6_L03.jpg
