line	col	A	B	flagged	crop
07205_p1_L01	1	w:Duplicata	-		images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	2	16	-		images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	3	w:janvier	-		images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	4	1574	-		images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	5	w:affaires	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	6	w:de	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	7	w:mes	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	8	w:freres	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	9	w:dernieres	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	10	w:sont	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	11	w:expedie	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	12	w:du	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	13	w:Roy	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	14	w:pour	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	15	w:du	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L01	16	w:mois	-	A	images_wv2/crops_comp/07205_p1_L01.jpg
07205_p1_L02	1	w:quelques	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	2	w:jours	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	3	w:ou	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	4	w:quatre	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	5	w:jours	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	6	w:apres	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	7	w:ma	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	8	w:lettre	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	9	w:sont	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	10	w:parvenues	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	11	w:les	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	12	w:trois	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	13	w:escript	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	14	w:a	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	15	w:Harlem	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	16	w:le	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	17	w:du	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	18	w:passe	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	19	w:lesquelles	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	20	w:m'ont	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	21	w:merveilleusement	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	22	w:contente	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	23	w:par	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	24	w:le	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	25	w:discours	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	26	w:de	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	27	w:faict	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	28	w:peu	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	29	w:partir	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	30	w:lieu	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	31	w:par	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	32	w:mes	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	33	w:affaires	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	34	w:de	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	35	w:ce	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	36	w:qui	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	37	w:reste	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	38	w:par	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	39	w:ses	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	40	w:tres	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	41	w:humbles	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	42	w:priant	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	43	w:les	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	44	w:fist	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	45	w:mon	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	46	w:travail	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	47	w:s'il	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	48	w:leur	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	49	w:plaisir	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	50	w:faire	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	51	w:revenir	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	52	w:le	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	53	w:tout	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	54	w:a	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	55	w:la	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	56	w:premiere	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	57	w:semaine	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	58	w:de	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	59	w:la	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L02	60	w:fin	-	A	images_wv2/crops_comp/07205_p1_L02.jpg
07205_p1_L03	1	w:et	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	2	w:quoy	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	3	w:bien	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	4	w:tost	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	5	w:par	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	6	w:leurs	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	7	w:bons	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	8	w:effets	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	9	w:les	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	10	w:oeuvres	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	11	w:fussiez	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	12	w:enfant	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	13	w:s'endroicts	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	14	w:si	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	15	w:miserablement	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	16	w:affligez	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	17	w:par	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	18	w:ceste	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	19	w:perte	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	20	w:pourrois	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	21	w:quelque	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	22	w:soulaigement	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	23	w:dont	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	24	w:tout	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	25	w:coeur	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	26	w:de	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	27	w:ces	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	28	w:quartiers	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	29	w:de	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	30	w:Zelande	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	31	w:et	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	32	w:Hollande	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	33	w:par	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	34	w:bas	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	35	w:de	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	36	w:sorte	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	37	w:fasse	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	38	w:nous	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	39	w:respondront	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	40	w:Dieu	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	41	w:sur	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	42	w:tous	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	43	w:les	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	44	w:remets	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	45	w:de	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	46	w:nostre	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	47	w:pere	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	48	w:et	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	49	w:fils	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	50	w:m'estant	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L03	51	w:si	-	A	images_wv2/crops_comp/07205_p1_L03.jpg
07205_p1_L04	1	w:Mais	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	2	w:pour	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	3	w:tant	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	4	w:a	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	5	w:n'est	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	6	w:place	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	7	w:commode	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	8	w:principal	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	9	w:sera	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	10	w:nous	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	11	w:estre	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	12	w:toutes	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	13	w:mes	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	14	w:causes	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	15	w:plus	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	16	w:important	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	17	w:et	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	18	w:en	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	19	w:l'execution	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	20	w:duquel	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	21	w:la	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	22	w:grande	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	23	w:diligence	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	24	w:et	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	25	w:solerte	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	26	w:estre	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	27	w:plus	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	28	w:que	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	29	w:requis	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	30	w:tant	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	31	w:pour	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	32	w:les	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	33	w:raisons	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	34	w:comprinses	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	35	w:en	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	36	w:mes	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	37	w:lettres	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
07205_p1_L04	38	w:mes	-	A	images_wv2/crops_comp/07205_p1_L04.jpg
