line	position	sign	confidence	alt	why
07206_p2_pc1	1	142	H		pass A and pass B agree
07206_p2_pc1	2	139	H		pass A and pass B agree
07206_p2_pc1	3	138	H		pass A and pass B agree
07206_p2_pc1	4	127	H		pass A and pass B agree
07206_p2_pc1	5	130	H		pass A and pass B agree
07206_p2_pc1	6	81	H		pass A and pass B agree
07206_p2_pc1	7	31	H		pass A and pass B agree
07206_p2_pc2	1	61	H		pass A and pass B agree
07206_p2_pc2	2	36	H		pass A and pass B agree
07206_p2_pc2	3	26	H		pass A and pass B agree
07206_p2_pc2	4	27	H		pass A and pass B agree
07206_p2_pc2	5	51	H		pass A and pass B agree
07206_p2_pc2	6	121	H		pass A and pass B agree
07206_p2_pc2	7	21	H		pass A and pass B agree
07206_p2_pc2	8	82	H		pass A and pass B agree
07206_p2_pc2	9	111	H		pass A and pass B agree
07206_p2_pc2	10	83	H		pass A and pass B agree
07206_p2_pc2	11	37	H		pass A and pass B agree
07206_p2_pc2	12	84	H		pass A and pass B agree
07206_p2_pc2	13	91	H		pass A and pass B agree
07206_p2_pc2	14	22	H		pass A and pass B agree
07206_p2_pc2	15	62	H		pass A and pass B agree
07206_p2_pc2	16	1	H		pass A and pass B agree
07206_p2_pc2	17	76	H		pass A and pass B agree
07206_p2_pc2	18	85	H		pass A and pass B agree
07206_p2_pc2	19	12	H		pass A and pass B agree
07206_p2_pc3	1	11	H		pass A and pass B agree
07206_p2_pc3	2	63	H		pass A and pass B agree
07206_p2_pc3	3	23	H		pass A and pass B agree
07206_p2_pc3	4	32	H		pass A and pass B agree
07206_p2_pc3	5	101	H		pass A and pass B agree
07206_p2_pc3	6	82	H		pass A and pass B agree
07206_p2_pc3	7	6	H		pass A and pass B agree
07206_p2_pc3	8	36	H		pass A and pass B agree
07206_p2_pc3	9	102	H		pass A and pass B agree
07206_p2_pc3	10	37	H		pass A and pass B agree
07206_p2_pc3	11	26	H		pass A and pass B agree
07206_p2_pc3	12	16	H		pass A and pass B agree
07206_p2_pc3	13	38	H		pass A and pass B agree
07206_p2_pc3	14	84	H		pass A and pass B agree
07206_p2_pc3	15	27	H		pass A and pass B agree
07206_p2_pc3	16	62	H		pass A and pass B agree
07206_p2_pc3	17	127	H		pass A and pass B agree
07206_p2_pc4	1	12	H		pass A and pass B agree
07206_p2_pc4	2	23	H		pass A and pass B agree
07206_p2_pc4	3	81	H		pass A and pass B agree
07206_p2_pc4	4	29	H		pass A and pass B agree
07206_p2_pc4	5	85	H		pass A and pass B agree
07206_p2_pc4	6	3	H		pass A and pass B agree
07206_p2_pc4	7	33	H		pass A and pass B agree
07206_p2_pc4	8	30	H		pass A and pass B agree
07206_p2_pc4	9	39	H		pass A and pass B agree
07206_p2_pc4	10	103	H		pass A and pass B agree
07206_p2_pc4	11	27	H		pass A and pass B agree
07206_p2_pc4	12	84	H		pass A and pass B agree
07206_p2_pc4	13	28	H		pass A and pass B agree
07206_p2_pc4	14	32	H		pass A and pass B agree
07206_p2_pc4	15	81	H		pass A and pass B agree
07206_p2_pc4	16	130	H		pass A and pass B agree
07206_p2_pc4	17	=Esperant que le Sr Dieu donnera sa grace	H		clear, both passes agree on sense
07206_p2_pc5	1	121	H		pass A and pass B agree
07206_p2_pc5	2	136	H		pass A and pass B agree
07206_p2_pc5	3	17	H		pass A and pass B agree
07206_p2_pc5	4	38	H		pass A and pass B agree
07206_p2_pc5	5	85	H		pass A and pass B agree
07206_p2_pc5	6	13	H		pass A and pass B agree
07206_p2_pc5	7	64	H		pass A and pass B agree
07206_p2_pc5	8	24	H		pass A and pass B agree
07206_p2_pc6	1	40	H		pass A and pass B agree
07206_p2_pc6	2	8	H		pass A and pass B agree
07206_p2_pc6	3	57	H		pass A and pass B agree
07206_p2_pc6	4	66	H		pass A and pass B agree
07206_p2_pc6	5	7	H		pass A and pass B agree
07206_p2_pc6	6	2	H		pass A and pass B agree
07206_p2_pc6	7	4	H		pass A and pass B agree
07206_p2_pc6	8	81	H		pass A and pass B agree
07206_p2_pc6	9	29	H		pass A and pass B agree
07206_p2_pc6	10	77	H		pass A and pass B agree
07206_p2_pc6	11	103	H		pass A and pass B agree
07206_p2_pc6	12	112	H		pass A and pass B agree
07206_p2_pc6	13	105	H		pass A and pass B agree
07206_p2_pc6	14	92	H		pass A and pass B agree
07206_p2_pc6	15	83	H		pass A and pass B agree
07206_p2_pc6	16	4	H		pass A and pass B agree
07206_p2_pc6	17	72	H		pass A and pass B agree
07206_p2_pc6	18	84	H		pass A and pass B agree
07206_p2_pc6	19	30	H		pass A and pass B agree
07206_p2_pc7	1	114	H		pass A and pass B agree
07206_p2_pc7	2	82	H		pass A and pass B agree
07206_p2_pc7	3	29	H		pass A and pass B agree
07206_p2_pc7	4	72	H		pass A and pass B agree
07206_p2_pc7	5	98	H		pass A and pass B agree
07206_p2_pc7	6	9	H		pass A and pass B agree
07206_p2_pc7	7	27	H		pass A and pass B agree
07206_p2_pc7	8	82	H		pass A and pass B agree
07206_p2_pc7	9	29	H		pass A and pass B agree
07206_p2_pc7	10	27	H		pass A and pass B agree
07206_p2_pc7	11	81	H		pass A and pass B agree
07206_p2_pc7	12	24	H		pass A and pass B agree
07206_p2_pc7	13	10	H		pass A and pass B agree
07206_p2_pc7	14	5	H		pass A and pass B agree
07206_p2_pc7	15	35	H		pass A and pass B agree
07206_p2_pc7	16	116	H		pass A and pass B agree
07206_p2_pc7	17	104	H		pass A and pass B agree
07206_p2_pc7	18	26	H		pass A and pass B agree
07206_p2_pc8	1	83	H		pass A and pass B agree
