line	position	sign	confidence	alt	why
p1_L01	1	[blank]	H		agree
p1_L02	1	[blank]	H		agree
p1_L03	1	[blank]	H		agree
p1_L04	1	=Monsr	M	B:-	gap
p1_L04	2	=frere	M	B:=Monsigneur	differ
p1_L04	3	=nous	H		agree
p1_L04	4	=sommes	H		agree
p1_L04	5	=este	M	B:=ceste	differ
p1_L04	6	=fort	M	B:=heure	differ
p1_L04	7	=iii	M	B:iii	differ
p1_L04	8	=avons	S	=anitte	settled-a nc=2 margin=0.35
p1_L04	9	=auprest	M		agree-flagged
p1_L04	10	=de	H		agree
p1_L04	11	=Goch	M	B:=goese	differ
p1_L04	12	=et	H		agree
p1_L04	13	=sommes	H		agree
p1_L04	14	121	H		agree
p1_L04	15	132	H		agree
p1_L05	1	86	H		agree
p1_L05	2	7	H		agree
p1_L05	3	21	H		agree
p1_L05	4	71	H		agree
p1_L05	5	81	H		agree
p1_L05	6	1	H		agree
p1_L05	7	12	H		agree
p1_L05	8	82	H		agree
p1_L05	9	101	M		agree-flagged
p1_L05	10	2	H		agree
p1_L05	11	93	H		agree
p1_L05	12	11	H		agree
p1_L05	13	6	H		agree
p1_L05	14	76	H		agree
p1_L05	15	22/112	H		agree
p1_L05	16	84	H		agree
p1_L05	17	1	M	B:-	gap
p1_L05	18	111	H		agree
p1_L05	19	8	H		agree
p1_L05	20	91	H		agree
p1_L05	21	102	H		agree
p1_L05	22	81	M	B:91	differ
p1_L05	23	23	M	B:21	differ
p1_L06	1	15	H		agree
p1_L06	2	9	H		agree
p1_L06	3	37	H		agree
p1_L06	4	23	H		agree
p1_L06	5	76	H		agree
p1_L06	6	85	H		agree
p1_L06	7	116	H		agree
p1_L06	8	61	H		agree
p1_L06	9	103	H		agree
p1_L06	10	3	H		agree
p1_L06	11	71	H		agree
p1_L06	12	62	H		agree
p1_L06	13	24/10	H		agree
p1_L06	14	5	H		agree
p1_L06	15	122	H		agree
p1_L06	16	9	M	B:4	differ
p1_L06	17	9	H		agree
p1_L06	18	40	M	B:90	differ
p1_L06	19	39	H		agree
p1_L06	20	131	H		agree
p1_L06	21	142	H		agree
p1_L07	1	77	H		agree
p1_L07	2	104	H		agree
p1_L07	3	72	H		agree
p1_L07	4	72/16	M	B:32/16	differ
p1_L07	5	37	H		agree
p1_L07	6	83	H		agree
p1_L07	7	17	H		agree
p1_L07	8	63	H		agree
p1_L07	9	25	H		agree
p1_L07	10	79	H		agree
p1_L07	11	84	H		agree
p1_L07	12	113	H		agree
p1_L07	13	64/112	H		agree
p1_L07	14	82	M	B:89	differ
p1_L07	15	27	H		agree
p1_L07	16	313	H		agree
p1_L07	17	26	H		agree
p1_L07	18	7	H		agree
p1_L07	19	2	H		agree
p1_L07	20	3	M	B:31	differ
p1_L08	1	120	H		agree
p1_L08	2	64	H		agree
p1_L08	3	113/115	H		agree
p1_L08	4	8	H		agree
p1_L08	5	92	H		agree
p1_L08	6	65	H		agree
p1_L08	7	66	H		agree
p1_L08	8	111	H		agree
p1_L08	9	82	H		agree
p1_L08	10	2	H		agree
p1_L08	11	6	H		agree
p1_L08	12	118	H		agree
p1_L08	13	81	H		agree
p1_L08	14	120	H		agree
p1_L08	15	82	H		agree
p1_L08	16	3	H		agree
p1_L08	17	32/12	H		agree
p1_L08	18	7	H		agree
p1_L08	19	36	H		agree
p1_L08	20	22	H		agree
p1_L09	1	111	H		agree
p1_L09	2	62	H		agree
p1_L09	3	735/71	M	B:335/71	differ
p1_L09	4	81	H		agree
p1_L09	5	13	H		agree
p1_L09	6	82	H		agree
p1_L09	7	3	H		agree
p1_L09	8	77	H		agree
p1_L09	9	62	H		agree
p1_L09	10	4	H		agree
p1_L09	11	33/5	H		agree
p1_L09	12	6	H		agree
p1_L09	13	36	H		agree
p1_L09	14	25/81	M	B:25/51	differ
p1_L09	15	61	H		agree
p1_L09	16	40	H		agree
p1_L09	17	101	H		agree
p1_L09	18	27	H		agree
p1_L09	19	82	H		agree
p1_L10	1	21	H		agree
p1_L10	2	7	H		agree
p1_L10	3	4	H		agree
p1_L10	4	27/14	H		agree
p1_L10	5	112	H		agree
p1_L10	6	38	H		agree
p1_L10	7	27	H		agree
p1_L10	8	32	H		agree
p1_L10	9	7	H		agree
p1_L10	10	28	H		agree
p1_L10	11	33/77	H		agree
p1_L10	12	81	H		agree
p1_L10	13	=iii	M	B:iii	differ
p1_L10	14	6	H		agree
p1_L10	15	92	H		agree
p1_L10	16	82	H		agree
p1_L10	17	21	H		agree
p1_L10	18	11	H		agree
p1_L10	19	61	H		agree
p1_L10	20	22	H		agree
p1_L11	1	79	H		agree
p1_L11	2	84	H		agree
p1_L11	3	72	H		agree
p1_L11	4	62/28	H		agree
p1_L11	5	36	H		agree
p1_L11	6	22	H		agree
p1_L11	7	112	H		agree
p1_L11	8	81	H		agree
p1_L11	9	313	H		agree
p1_L11	10	76	H		agree
p1_L11	11	84	H		agree
p1_L11	12	77	H		agree
p1_L11	13	36	H		agree
p1_L11	14	72	H		agree
p1_L11	15	78	H		agree
