line	position	sign	confidence	alt	why
05810_p1_L09	1	=autre	M		single pass passB
05810_p1_L09	2	=part	M		single pass passB
05810_p1_L09	3	=comme	M		single pass passB
05810_p1_L09	4	140	M		single pass passB
05810_p1_L09	5	141	M		single pass passB
05810_p1_L09	6	126	M		single pass passB
05810_p1_L09	7	122	M		single pass passB
05810_p1_L09	8	112	M		single pass passB
05810_p1_L09	9	81	M		single pass passB
05810_p1_L09	10	121	M		single pass passB
05810_p1_L09	11	31	M		single pass passB
05810_p1_L09	12	82	M		single pass passB
05810_p1_L09	13	118	M		single pass passB
05810_p1_L09	14	11	M		single pass passB
05810_p1_L09	15	26	M		single pass passB
05810_p1_L10	1	82	M		single pass passB
05810_p1_L10	2	32	M		single pass passB
05810_p1_L10	3	113	M		single pass passB
05810_p1_L10	4	61	M		single pass passB
05810_p1_L10	5	27	M		single pass passB
05810_p1_L10	6	52	M		single pass passB
05810_p1_L10	7	103	M		single pass passB
05810_p1_L10	8	28	M		single pass passB
05810_p1_L10	9	8	M		single pass passB
05810_p1_L10	10	1	M		single pass passB
05810_p1_L10	11	76	M		single pass passB
05810_p1_L10	12	83	M		single pass passB
05810_p1_L10	13	114	M		single pass passB
05810_p1_L10	14	96	M		single pass passB
05810_p1_L10	15	81	M		single pass passB
05810_p1_L10	16	38	M		single pass passB
05810_p1_L10	17	84	M		single pass passB
05810_p1_L10	18	23	M		single pass passB
05810_p1_L10	19	132	M		single pass passB
05810_p1_L10	20	29	M		single pass passB
05810_p1_L10	21	63	M		single pass passB
05810_p1_L10	22	77	M		single pass passB
05810_p1_L10	23	40	M		single pass passB
05810_p1_L10	24	87	M		single pass passB
05810_p1_L11	1	2	M		single pass passB
05810_p1_L11	2	71	M		single pass passB
05810_p1_L11	3	88	M		single pass passB
05810_p1_L11	4	70	M		single pass passB
05810_p1_L11	5	104	M		single pass passB
05810_p1_L11	6	81	M		single pass passB
05810_p1_L11	7	3	M		single pass passB
05810_p1_L11	8	90	M		single pass passB
05810_p1_L11	9	10	M		single pass passB
05810_p1_L11	10	22	M		single pass passB
05810_p1_L11	11	34	M		single pass passB
05810_p1_L11	12	84	M		single pass passB
05810_p1_L11	13	32	M		single pass passB
05810_p1_L11	14	124	M		single pass passB
05810_p1_L11	15	130	M		single pass passB
05810_p1_L11	16	=petit	M		single pass passB
05810_p1_L11	17	=a	M		single pass passB
05810_p1_L11	18	=petit	M		single pass passB
05810_p1_L11	19	=s'approchera	M		single pass passB
05810_p1_L11	20	130	M		single pass passB
05810_p1_L12	1	127	M		single pass passB
05810_p1_L12	2	118	M		single pass passB
05810_p1_L12	3	84	M		single pass passB
05810_p1_L12	4	13	M		single pass passB
05810_p1_L12	5	24	M		single pass passB
05810_p1_L12	6	108	M		single pass passB
05810_p1_L12	7	120	M		single pass passB
05810_p1_L12	8	84	M		single pass passB
05810_p1_L12	9	39	M		single pass passB
05810_p1_L12	10	83	M		single pass passB
05810_p1_L12	11	24	M		single pass passB
05810_p1_L12	12	81	M		single pass passB
05810_p1_L12	13	129	M		single pass passB
05810_p1_L12	14	149	M		single pass passB
05810_p1_L12	15	82	M		single pass passB
05810_p1_L12	16	33	M		single pass passB
05810_p1_L12	17	18	M		single pass passB
05810_p1_L12	18	38	M		single pass passB
05810_p1_L12	19	81	M		single pass passB
05810_p1_L12	20	78	M		single pass passB
05810_p1_L12	21	82	M		single pass passB
05810_p1_L12	22	29	M		single pass passB
05810_p1_L13	1	124	M		single pass passB
05810_p1_L13	2	14	M		single pass passB
05810_p1_L13	3	21	M		single pass passB
05810_p1_L13	4	82	M		single pass passB
05810_p1_L13	5	79	M		single pass passB
05810_p1_L13	6	34	M		single pass passB
05810_p1_L13	7	83	M		single pass passB
05810_p1_L13	8	78	M		single pass passB
05810_p1_L13	9	18	M		single pass passB
05810_p1_L13	10	37	M		single pass passB
05810_p1_L13	11	81	M		single pass passB
05810_p1_L13	12	28	M		single pass passB
05810_p1_L13	13	130	M		single pass passB
05810_p1_L13	14	83	M		single pass passB
05810_p1_L13	15	32	M		single pass passB
05810_p1_L13	16	29	M		single pass passB
05810_p1_L13	17	84	M		single pass passB
05810_p1_L13	18	78	M		single pass passB
05810_p1_L13	19	22	M		single pass passB
05810_p1_L13	20	83	M		single pass passB
05810_p1_L13	21	36	M		single pass passB
05810_p1_L13	22	81	M		single pass passB
05810_p1_L13	23	27	M		single pass passB
05810_p1_L13	24	120	M		single pass passB
05810_p1_L14	1	89	M		single pass passB
05810_p1_L14	2	3	M		single pass passB
05810_p1_L14	3	81	M		single pass passB
05810_p1_L14	4	83	M		single pass passB
05810_p1_L14	5	29	M		single pass passB
05810_p1_L14	6	78	M		single pass passB
05810_p1_L14	7	81	M		single pass passB
05810_p1_L14	8	118	M		single pass passB
05810_p1_L14	9	84	M		single pass passB
05810_p1_L14	10	1	M		single pass passB
05810_p1_L14	11	3	M		single pass passB
05810_p1_L14	12	84	M		single pass passB
05810_p1_L14	13	119	M		single pass passB
05810_p1_L14	14	108	M		single pass passB
05810_p1_L14	15	134	M		single pass passB
05810_p1_L14	16	=nos	M		single pass passB
05810_p1_L14	17	=devons	M		single pass passB
05810_p1_L14	18	=aulcunement	M		single pass passB
05810_p1_L15	1	=doubter	M		single pass passB
05810_p1_L15	2	129	M		single pass passB
05810_p1_L15	3	81	M		single pass passB
05810_p1_L15	4	102	M		single pass passB
05810_p1_L15	5	4	M		single pass passB
05810_p1_L15	6	27	M		single pass passB
05810_p1_L15	7	4	M		single pass passB
05810_p1_L15	8	9	M		single pass passB
05810_p1_L15	9	39	M		single pass passB
05810_p1_L15	10	27	M		single pass passB
05810_p1_L15	11	84	M		single pass passB
05810_p1_L15	12	28	M		single pass passB
05810_p1_L15	13	27	M		single pass passB
05810_p1_L15	14	84	M		single pass passB
05810_p1_L15	15	37	M		single pass passB
05810_p1_L15	16	21	M		single pass passB
05810_p1_L15	17	85	M		single pass passB
05810_p1_L15	18	21	M		single pass passB
05810_p1_L15	19	20	M		single pass passB
05810_p1_L15	20	40	M		single pass passB
05810_p1_L15	21	103	M		single pass passB
05810_p1_L16	1	112	M		single pass passB
05810_p1_L16	2	132	M		single pass passB
05810_p1_L16	3	=promectra	M		single pass passB
05810_p1_L16	4	=bruq	M		single pass passB
05810_p1_L16	5	=pour	M		single pass passB
05810_p1_L16	6	127	M		single pass passB
05810_p1_L16	7	63	M		single pass passB
05810_p1_L16	8	82	M		single pass passB
05810_p1_L16	9	84	M		single pass passB
05810_p1_L16	10	2	M		single pass passB
05810_p1_L16	11	33	M		single pass passB
05810_p1_L16	12	114	M		single pass passB
05810_p1_L16	13	81	M		single pass passB
05810_p1_L16	14	113	M		single pass passB
05810_p1_L16	15	9	M		single pass passB
05810_p1_L16	16	101	M		single pass passB
05810_p1_L16	17	28	M		single pass passB
05810_p1_L16	18	102	M		single pass passB
05810_p1_L16	19	23	M		single pass passB
05810_p1_L17	1	132	M		single pass passB
05810_p1_L17	2	28	M		single pass passB
05810_p1_L17	3	81	M		single pass passB
05810_p1_L17	4	118	M		single pass passB
05810_p1_L17	5	83	M		single pass passB
05810_p1_L17	6	73	M		single pass passB
05810_p1_L17	7	33	M		single pass passB
05810_p1_L17	8	28	M		single pass passB
05810_p1_L17	9	82	M		single pass passB
05810_p1_L17	10	142	M		single pass passB
05810_p1_L17	11	84	M		single pass passB
05810_p1_L17	12	4	M		single pass passB
05810_p1_L17	13	3	M		single pass passB
05810_p1_L17	14	7	M		single pass passB
05810_p1_L17	15	38	M		single pass passB
05810_p1_L17	16	37	M		single pass passB
05810_p1_L17	17	84	M		single pass passB
05810_p1_L17	18	112	M		single pass passB
05810_p1_L17	19	89	M		single pass passB
05810_p1_L17	20	17	M		single pass passB
05810_p1_L17	21	40	M		single pass passB
05810_p1_L17	22	104	M		single pass passB
05810_p1_L18	1	14	M		single pass passB
05810_p1_L18	2	13	M		single pass passB
05810_p1_L18	3	84	M		single pass passB
05810_p1_L18	4	102	M		single pass passB
05810_p1_L18	5	92	M		single pass passB
05810_p1_L18	6	84	M		single pass passB
05810_p1_L18	7	131	M		single pass passB
05810_p1_L18	8	=pour	M		single pass passB
05810_p1_L18	9	=mud	M		single pass passB
05810_p1_L18	10	=donner	M		single pass passB
05810_p1_L18	11	134	M		single pass passB
05810_p1_L18	12	18	M		single pass passB
05810_p1_L18	13	114	M		single pass passB
05810_p1_L18	14	36	M		single pass passB
05810_p1_L18	15	26	M		single pass passB
