line	position	sign	confidence	alt	why
p1_L01	1	=Monsieur	M		agree-flagged
p1_L01	2	=je	H	=Je	settled-case-only
p1_L01	3	=seray	M	B:=croy	differ
p1_L01	4	=soit	M		agree-flagged
p1_L01	5	=bien	M		agree-flagged
p1_L01	6	=escript	M	A:-	gap
p1_L01	7	=du	H		agree
p1_L01	8	=xxij	M	B:22	differ
p1_L01	9	=de	H		agree
p1_L01	10	=febvrier	H		agree
p1_L01	11	=et	M		agree-flagged
p1_L01	12	=bien	M		agree-flagged
p1_L01	13	=a	M	B:=ce	differ
p1_L01	14	=qui	M		agree-flagged
p1_L01	15	=mandez	M	B:=mande	differ
p1_L01	16	=de	H		agree
p1_L01	17	=la	H		agree
p1_L01	18	=correspondance	H		agree
p1_L01	19	=de	H		agree
p1_L01	20	=Bruxelles	M	A:-	gap
p1_L01	21	=Angleterre	M	B:=Suy	differ
p1_L02	1	=avec	M	B:-	gap
p1_L02	2	=ce	M	B:=Puis	differ
p1_L02	3	=que	M	B:=a	differ
p1_L02	4	=soy	M	B:=foy	differ
p1_L02	5	=dictes	M	B:=Dieu	differ
p1_L02	6	=le	M	B:=se	differ
p1_L02	7	=suppliant	M		agree-flagged
p1_L02	8	=tant	M	A:-	gap
p1_L02	9	=que	M	A:-	gap
p1_L02	10	=Dieu	M	A:-	gap
p1_L02	11	=tres	M	B:=vous	differ
p1_L02	12	=humblement	M	B:=face	differ
p1_L02	13	=de	M	B:=bonne	differ
p1_L02	14	=Coua	M	B:=poursuite	differ
p1_L02	15	=boursois	M	B:=continuee	differ
p1_L02	16	=autrement	M	B:=fistes	differ
p1_L02	17	=filz	M	B:=de	differ
p1_L02	18	=sieur	M	B:=S	differ
p1_L02	19	=Bourdictions	M	B:=benedictions	differ
p1_L02	20	=Et	H		agree
p1_L02	21	=quant	H	=Quant	settled-case-only
p1_L02	22	=a	H		agree
p1_L02	23	=nous	M		agree-flagged
p1_L03	1	=Je	M		agree-flagged
p1_L03	2	=vous	M		agree-flagged
p1_L03	3	=diray	M		agree-flagged
p1_L03	4	=ce	M		agree-flagged
p1_L03	5	=qui	M	A:-	gap
p1_L03	6	=que	M	B:=c'est	differ
p1_L03	7	=scay	M	B:=passé	differ
p1_L03	8	=du	H		agree
p1_L03	9	=xxij	M	B:27	differ
p1_L03	10	=de	H		agree
p1_L03	11	=febvrier	H		agree
p1_L03	12	180	H		agree
p1_L03	13	141	H		agree
p1_L03	14	54	H		agree
p1_L03	15	98	H		agree
p1_L03	16	26	H		agree
p1_L03	17	68	M	B:62	differ
p1_L03	18	22	H		agree
p1_L03	19	68	H		agree
p1_L03	20	81	H		agree
p1_L03	21	27	H		agree
p1_L03	22	48	H		agree
p1_L03	23	29	H		agree
p1_L03	24	149	H		agree
p1_L03	25	65	H		agree
p1_L03	26	6	H		agree
p1_L03	27	25	H		agree
p1_L03	28	9	H		agree
p1_L04	1	88	H		agree
p1_L04	2	111	H		agree
p1_L04	3	42	H		agree
p1_L04	4	30	H		agree
p1_L04	5	12	H		agree
p1_L04	6	61	H		agree
p1_L04	7	26	H		agree
p1_L04	8	12	H		agree
p1_L04	9	88	H		agree
p1_L04	10	77	H		agree
p1_L04	11	116	H		agree
p1_L04	12	81	H		agree
p1_L04	13	31	H		agree
p1_L04	14	33	H		agree
p1_L04	15	69	H		agree
p1_L04	16	26	H		agree
p1_L04	17	81	H		agree
p1_L04	18	27	H		agree
p1_L04	19	41	M	B:47	differ
p1_L04	20	28	H		agree
p1_L04	21	42	H		agree
p1_L04	22	2	H		agree
p1_L04	23	31	H		agree
p1_L04	24	61	H		agree
p1_L04	25	14	H		agree
p1_L04	26	68	H		agree
p1_L04	27	4	H		agree
p1_L05	1	72	H		agree
p1_L05	2	12	H		agree
p1_L05	3	276	H		agree
p1_L05	4	=si	M	B:=Ce	differ
p1_L05	5	=fort	M	B:=sort	differ
p1_L05	6	=bonne	M		agree-flagged
p1_L05	7	=disposicion	M	B:=disposition	differ
p1_L05	8	81	H		agree
p1_L05	9	32	H		agree
p1_L05	10	48	H		agree
p1_L05	11	71	H		agree
p1_L05	12	2	H		agree
p1_L05	13	26	H		agree
p1_L05	14	14	H		agree
p1_L05	15	38	H		agree
p1_L05	16	66	H		agree
p1_L05	17	71	H		agree
p1_L05	18	42	H		agree
p1_L05	19	10	H		agree
p1_L05	20	27	H		agree
p1_L05	21	23	H		agree
p1_L05	22	9	H		agree
p1_L05	23	4	H		agree
p1_L05	24	21	M	B:27	differ
p1_L06	1	83	M	B:85	differ
p1_L06	2	117	H		agree
p1_L06	3	59	H		agree
p1_L06	4	25	H		agree
p1_L06	5	77	H		agree
p1_L06	6	81	M	B:84	differ
p1_L06	7	127	H		agree
p1_L06	8	128	M	B:138	differ
p1_L06	9	73	H		agree
p1_L06	10	42	H		agree
p1_L06	11	77	H		agree
p1_L06	12	118	M	B:113	differ
p1_L06	13	12	H		agree
p1_L06	14	28	H		agree
p1_L06	15	63	H		agree
p1_L06	16	79	H		agree
p1_L06	17	39	H		agree
p1_L06	18	34	H		agree
p1_L06	19	61	H		agree
p1_L06	20	9	H		agree
p1_L06	21	40	H		agree
p1_L06	22	4	H		agree
p1_L06	23	12	H		agree
p1_L06	24	83	H		agree
p1_L06	25	3	H		agree
p1_L06	26	83	H		agree
p1_L07	1	26	M	A:-	gap
p1_L07	2	71	H		agree
p1_L07	3	27	H		agree
p1_L07	4	30	H		agree
p1_L07	5	45	M	B:48	differ
p1_L07	6	53	M	B:33	differ
p1_L07	7	47	M	B:77	differ
p1_L07	8	46	H		agree
p1_L07	9	37	H		agree
p1_L07	10	81	H		agree
p1_L07	11	101	H		agree
p1_L07	12	29	H		agree
p1_L07	13	64	H		agree
p1_L07	14	6	H		agree
p1_L07	15	38	M	B:78	differ
p1_L07	16	72	H		agree
p1_L07	17	12	H		agree
p1_L07	18	26	H		agree
p1_L07	19	82	H		agree
p1_L07	20	102	M	B:-	gap
p1_L07	21	22	M	B:37	differ
p1_L07	22	28	M	B:26	differ
p1_L07	23	140	M	B:12	differ
p1_L08	1	33	M	A:-	gap
p1_L08	2	75	M	B:40	differ
p1_L08	3	51	M	B:28	differ
p1_L08	4	12	M	B:73	differ
p1_L08	5	48	M	B:27	differ
p1_L08	6	29	M	B:25	differ
p1_L08	7	62	M	B:56	differ
p1_L08	8	42	M	B:24	differ
p1_L08	9	27	M	B:43	differ
p1_L08	10	19	M	B:82	differ
p1_L08	11	25	M	B:23	differ
p1_L08	12	7	M	B:27	differ
p1_L08	13	28	M	B:81	differ
p1_L08	14	62	M	B:2	differ
p1_L08	15	54	M	B:77	differ
p1_L08	16	10	M	B:69	differ
p1_L08	17	29	M	B:104	differ
p1_L08	18	62	M	B:74	differ
p1_L08	19	83	M	B:31	differ
p1_L08	20	9	M	B:60	differ
p1_L08	21	2	M	B:59	differ
p1_L08	22	28	M	B:40	differ
p1_L08	23	16	M	B:25	differ
p1_L09	1	33	M	B:-	gap
p1_L09	2	46	M	B:192	differ
p1_L09	3	28	H		agree
p1_L09	4	73	M	B:-	gap
p1_L09	5	27	M	B:9	differ
p1_L09	6	25	M	B:4	differ
p1_L09	7	56	M	B:12	differ
p1_L09	8	24	M	B:41	differ
p1_L09	9	43	M	B:13	differ
p1_L09	10	82	M	B:77	differ
p1_L09	11	23	M	B:84	differ
p1_L09	12	27	M	B:4	differ
p1_L09	13	81	M	B:34	differ
p1_L09	14	2	M	B:67	differ
p1_L09	15	77	M	B:13	differ
p1_L09	16	69	M	B:68	differ
p1_L09	17	104	M	B:72	differ
p1_L09	18	74	M	B:83	differ
p1_L09	19	31	H		agree
p1_L09	20	26	M	A:-	gap
p1_L09	21	72	M	A:-	gap
p1_L09	22	60	M	B:4	differ
p1_L09	23	59	M	B:34	differ
p1_L09	24	87	S	40	settled-b nc=2 margin=0.35
p1_L09	25	25	S	88	settled-a nc=2 margin=0.35
p1_L10	1	13	M	A:-	gap
p1_L10	2	2	M	A:-	gap
p1_L10	3	84	M	A:-	gap
p1_L10	4	82	M	A:-	gap
p1_L10	5	22	M	A:-	gap
p1_L10	6	192	M	B:61	differ
p1_L10	7	28	M	B:39	differ
p1_L10	8	9	M	B:67	differ
p1_L10	9	4	H		agree
p1_L10	10	12	H		agree
p1_L10	11	41	M	B:-	gap
p1_L10	12	13	M	B:-	gap
p1_L10	13	77	M	B:60	differ
p1_L10	14	84	H		agree
p1_L10	15	4	M	B:-	gap
p1_L10	16	34	M	B:-	gap
p1_L10	17	67	M	B:39	differ
p1_L10	18	13	M	B:26	differ
p1_L10	19	68	M	B:130	differ
p1_L10	20	72	M	B:128	differ
p1_L10	21	83	M	B:136	differ
p1_L10	22	31	M	B:46	differ
p1_L10	23	26	M	B:52	differ
p1_L10	24	72	M	B:28	differ
p1_L10	25	4	M	B:84	differ
p1_L10	26	34	M	B:112	differ
p1_L10	27	81	S	42	settled-a nc=2 margin=0.35
p1_L10	28	88	S	27	settled-a nc=2 margin=0.35
p1_L11	1	4	M	A:-	gap
p1_L11	2	13	M	B:40	differ
p1_L11	3	2	M	B:27	differ
p1_L11	4	68	M	B:9	differ
p1_L11	5	82	M	B:4	differ
p1_L11	6	85	S	22	settled-b nc=2 margin=0.35
p1_L11	7	61	M	B:16	differ
p1_L11	8	39	M	B:101	differ
p1_L11	9	67	M	B:114	differ
p1_L11	10	4	M	B:43	differ
p1_L11	11	12	H		agree
