line	position	sign	confidence	alt	why
p1_L01	1	=Monsieur	M	B:=pourriez	differ
p1_L01	2	140	M	B:110	differ
p1_L01	3	116	H		agree
p1_L01	4	62	M	B:61	differ
p1_L01	5	122	H		agree
p1_L01	6	117	H		agree
p1_L01	7	62	H		agree
p1_L01	8	111	H		agree
p1_L01	9	63	H		agree
p1_L01	10	76	H		agree
p1_L01	11	101	H		agree
p1_L01	12	81	H		agree
p1_L01	13	130	H		agree
p1_L01	14	127	H		agree
p1_L01	15	=et	H		agree
p1_L01	16	=la	M	A:-	gap
p1_L01	17	66	M		agree-flagged
p1_L01	18	26	H		agree
p1_L01	19	72	H		agree
p1_L01	20	2	M	B:8	differ
p1_L01	21	78	M	B:71	differ
p1_L01	22	83	H		agree
p1_L01	23	145	H		agree
p1_L01	24	126	H		agree
p1_L01	25	=demeurant	S		settled-b nc=2 margin=0.35
p1_L02	1	56	M		agree-flagged
p1_L02	2	21	H		agree
p1_L02	3	84	H		agree
p1_L02	4	22	H		agree
p1_L02	5	81	H		agree
p1_L02	6	27	H		agree
p1_L02	7	123	H		agree
p1_L02	8	142	H		agree
p1_L02	9	134	H		agree
p1_L02	10		M	B:=deugues	differ
p1_L02	11	112	H		agree
p1_L02	12	36	H		agree
p1_L02	13	2	H		agree
p1_L02	14	122	H		agree
p1_L02	15	28	H		agree
p1_L02	16	72	H		agree
p1_L02	17	63	H		agree
p1_L02	18	37	H		agree
p1_L02	19	6	H		agree
p1_L02	20	105	H		agree
p1_L02	21	23	H		agree
p1_L02	22	125	H		agree
p1_L02	23	132	H		agree
p1_L03	1	172	H		agree
p1_L03	2	=at	M	B:=et	differ
p1_L03	3	64	H		agree
p1_L03	4	114	H		agree
p1_L03	5	111	H		agree
p1_L03	6	81	H		agree
p1_L03	7	125	H		agree
p1_L03	8	129	H		agree
p1_L03	9	39	H		agree
p1_L03	10	82	H		agree
p1_L03	11	24	H		agree
p1_L03	12	29	H		agree
p1_L03	13	139	H		agree
p1_L03	14	30	H		agree
p1_L03	15	31	M	B:81	differ
p1_L03	16	25	H		agree
p1_L03	17	65	H		agree
p1_L03	18	26	H		agree
p1_L03	19	67	H		agree
p1_L03	20	7	H		agree
p1_L03	21	39	H		agree
p1_L03	22	21	M	B:26	differ
p1_L03	23	91	H		agree
p1_L03	24	141	H		agree
p1_L03	25	127	H		agree
p1_L04	1	=at	M		agree-flagged
p1_L04	2	174	H		agree
p1_L04	3	=sceu	M	B:=deça	differ
p1_L04	4	199	H		agree
p1_L04	5	=sont	M		agree-flagged
p1_L04	6	=curgar	M	B:=songer	differ
p1_L04	7	=jay	H	=Jay	settled-case-only
p1_L04	8	=retenu	H		agree
p1_L04	9	=a	H		agree
p1_L04	10	=long	H	=Long	settled-case-only
p1_L04	11	=temps	H		agree
p1_L04	12	=ce	H		agree
p1_L04	13	=pourse	M	B:=porté	differ
p1_L04	14	=actendant	M	B:=attendant	differ
p1_L04	15	=a	H		agree
p1_L04	16	60	M		agree-flagged
p1_L04	17	=escripre	H		agree
p1_L04	18	=par	H		agree
p1_L04	19	=seg	M	B:80	differ
p1_L04	20	63	H		agree
p1_L04	21	130	H		agree
p1_L05	1	7	M	B:-	gap
p1_L05	2	111	H		agree
p1_L05	3	82	H		agree
p1_L05	4	40	H		agree
p1_L05	5	21	H		agree
p1_L05	6	131	H		agree
p1_L05	7	23	H		agree
p1_L05	8	83	H		agree
p1_L05	9	34	H		agree
p1_L05	10	10	H		agree
p1_L05	11	36	H		agree
p1_L05	12	24	H		agree
p1_L05	13	124	H		agree
p1_L05	14	135	H		agree
p1_L05	15	=a	M	B:=et	differ
p1_L05	16	16	H		agree
p1_L05	17	37	H		agree
p1_L05	18	104	H		agree
p1_L05	19	112	H		agree
p1_L05	20	36	H		agree
p1_L05	21	64	H		agree
p1_L05	22	38	H		agree
p1_L05	23	23	H		agree
p1_L05	24	7	H		agree
p1_L05	25	4	H		agree
p1_L05	26	85	H		agree
p1_L05	27	145	H		agree
p1_L06	1	87	H		agree
p1_L06	2	64	H		agree
p1_L06	3	105	H		agree
p1_L06	4	75	H		agree
p1_L06	5	34	H		agree
p1_L06	6	145	H		agree
p1_L06	7	127	H		agree
p1_L06	8	=tout	M	B:=soubz	differ
p1_L06	9	=effroya	M	B:=affeya	differ
p1_L06	10	=voyant	M		agree-flagged
p1_L06	11	=quils	M	B:=guils	differ
p1_L06	12	80	H		agree
p1_L06	13	85	H		agree
p1_L06	14	118	H		agree
p1_L06	15	84	H		agree
p1_L06	16	39	H		agree
p1_L06	17	25	H		agree
p1_L06	18	85	H		agree
p1_L06	19	5	H		agree
p1_L06	20	34	H		agree
p1_L06	21	72	M	B:71	differ
p1_L06	22	81	H		agree
p1_L06	23	1	M	B:8	differ
p1_L06	24	32	H		agree
p1_L07	1	133	H		agree
p1_L07	2	124	H		agree
p1_L07	3	=at	M	B:=et	differ
p1_L07	4	=guaury	M	B:=guarny	differ
p1_L07	5	=bidy	M	B:=bien	differ
p1_L07	6	=sans	M		agree-flagged
p1_L07	7	=mettre	M		agree-flagged
p1_L07	8	25	H		agree
p1_L07	9	101	H		agree
p1_L07	10	81	H		agree
p1_L07	11	8	H		agree
p1_L07	12	121	H		agree
p1_L07	13	62	H		agree
p1_L07	14	37	H		agree
p1_L07	15	150	M	B:130	differ
p1_L07	16	97	H		agree
p1_L07	17	63	H		agree
p1_L07	18	57	H		agree
p1_L07	19	64	H		agree
p1_L07	20	23	H		agree
p1_L07	21	79	H		agree
p1_L07	22	148	H		agree
p1_L08	1	=car	S	=Des	settled-b nc=2 margin=0.35
p1_L08	2	114	H		agree
p1_L08	3	83	H		agree
p1_L08	4	31	H		agree
p1_L08	5	35	H		agree
p1_L08	6	21	H		agree
p1_L08	7	85	H		agree
p1_L08	8	28	H		agree
p1_L08	9	139	H		agree
p1_L08	10	144	H		agree
p1_L08	11	=qui	M		agree-flagged
p1_L08	12	=plainct	M		agree-flagged
p1_L08	13	83	H		agree
p1_L08	14	29	H		agree
p1_L08	15	34	H		agree
p1_L08	16	24	H		agree
p1_L08	17	84	H		agree
p1_L08	18	134	H		agree
p1_L08	19	30	H		agree
p1_L08	20	39	H		agree
p1_L08	21	25	H		agree
p1_L08	22	21	M	B:22	differ
p1_L08	23	26	H		agree
p1_L09	1	103	H		agree
p1_L09	2	3	M	B:5	differ
p1_L09	3	29	H		agree
p1_L09	4	81	H		agree
p1_L09	5	26	H		agree
p1_L09	6	148	H		agree
p1_L09	7	137	H		agree
p1_L09	8	100	H		agree
p1_L09	9	81	H		agree
p1_L09	10	113	H		agree
p1_L09	11	105	H		agree
p1_L09	12	4	H		agree
p1_L09	13	150	M	B:130	differ
p1_L09	14	=vous	S	=Sont	settled-b nc=2 margin=0.35
p1_L09	15	=tres	M	B:=ira	differ
p1_L09	16	=bien	M		agree-flagged
p1_L09	17	=fort	M		agree-flagged
p1_L09	18	=trouves	M	B:=trouver	differ
p1_L09	19	=de	M	B:=sy	differ
p1_L09	20	=personne	M		agree-flagged
p1_L09	21	12	H		agree
p1_L09	22	8	H		agree
p1_L10	1	37	H		agree
p1_L10	2	22	H		agree
p1_L10	3	142	H		agree
p1_L10	4	35	H		agree
p1_L10	5	9	H		agree
p1_L10	6	40	H		agree
p1_L10	7	29	H		agree
p1_L10	8	129	H		agree
p1_L10	9	137	H		agree
p1_L10	10	64	H		agree
p1_L10	11	77	H		agree
p1_L10	12	38	H		agree
p1_L10	13	81	H		agree
p1_L10	14	22	H		agree
p1_L10	15	32	H		agree
p1_L10	16	104	H		agree
p1_L10	17	29	M	B:24	differ
p1_L10	18	125	H		agree
p1_L10	19	148	H		agree
p1_L10	20	=de	M	A:-	gap
p1_L10	21	=Devant	M	B:=cela	differ
p1_L10	22	=et	M		agree-flagged
p1_L10	23	=de	M		agree-flagged
p1_L10	24	=vostre	M	B:=mettray	differ
p1_L11	1	=aultres	M	B:=autres	differ
p1_L11	2	=particuliers	M		agree-flagged
p1_L11	3	=Je	H		agree
p1_L11	4	=le	H		agree
p1_L11	5	60	M		agree-flagged
p1_L11	6	=sinuoge	M	B:=remets	differ
p1_L11	7	=Dauttant	M	B:=dautant	differ
p1_L11	8	=que	H		agree
p1_L11	9	=Je	H		agree
p1_L11	10	=feray	M	B:=seray	differ
p1_L11	11	6	H		agree
p1_L11	12	=par	H		agree
p1_L11	13	=luy	H		agree
p1_L11	14	60	M		agree-flagged
p1_L11	15	=pouiez	M	B:=pouant	differ
p1_L11	16	15	H		agree
p1_L11	17	115	H		agree
p1_L11	18	38	H		agree
p1_L11	19	28	H		agree
p1_L11	20	127	H		agree
p1_L11	21	30	M	B:10	differ
p1_L12	1	85	H		agree
p1_L12	2	39	H		agree
p1_L12	3	25	H		agree
p1_L12	4	84	H		agree
p1_L12	5	120	H		agree
p1_L12	6	53	M	B:83	differ
p1_L12	7	4	H		agree
p1_L12	8	33	H		agree
p1_L12	9	144	H		agree
p1_L12	10	2	H		agree
p1_L12	11	9	H		agree
p1_L12	12	37	H		agree
p1_L12	13	27	H		agree
p1_L12	14	=fr	M		agree-flagged
p1_L12	15	28	H		agree
p1_L12	16	75	H		agree
p1_L12	17	65	H		agree
p1_L12	18	40	H		agree
p1_L12	19	10	H		agree
p1_L12	20	105	H		agree
p1_L12	21	25	H		agree
p1_L12	22	125	M	B:121	differ
p1_L12	23	135	M	B:138	differ
p1_L12	24	144	H		agree
p1_L13	1	31	M	B:37	differ
p1_L13	2	9	H		agree
p1_L13	3	38	H		agree
p1_L13	4	33	H		agree
p1_L13	5	83	H		agree
p1_L13	6	28	H		agree
p1_L13	7	150	H		agree
p1_L13	8	127	H		agree
p1_L13	9	74	H		agree
p1_L13	10	99	H		agree
p1_L13	11	7	H		agree
p1_L13	12	26	H		agree
p1_L13	13	84	H		agree
p1_L13	14	29	H		agree
p1_L13	15	149	H		agree
p1_L13	16	138	H		agree
p1_L13	17	=est	M	B:=et	differ
p1_L13	18	60	M		agree-flagged
p1_L13	19	=diray	H		agree
p1_L13	20	=repandant	M	B:=repondant	differ
p1_L13	21	=sur	H		agree
p1_L13	22	=l	H	=L	settled-case-only
p1_L14	1	70	H		agree
p1_L14	2	24	H		agree
p1_L14	3	39	H		agree
p1_L14	4	104	H		agree
p1_L14	5	34	H		agree
p1_L14	6	150	H		agree
p1_L14	7	129	H		agree
p1_L14	8	20	H		agree
p1_L14	9	40	H		agree
p1_L14	10	85	H		agree
p1_L14	11	127	H		agree
p1_L14	12	200	H		agree
p1_L14	13	27	H		agree
p1_L14	14	83	H		agree
p1_L14	15	119	H		agree
p1_L14	16	84	H		agree
p1_L14	17	148	H		agree
p1_L14	18	101	H		agree
p1_L14	19	71	H		agree
p1_L14	20	51	H		agree
p1_L14	21	80	H		agree
p1_L14	22	82	H		agree
p1_L14	23	26	H		agree
p1_L15	1	139	H		agree
p1_L15	2	89	H		agree
p1_L15	3	6	H		agree
p1_L15	4	21	H		agree
p1_L15	5	73	H		agree
p1_L15	6	83	H		agree
p1_L15	7	27	H		agree
p1_L15	8	130	H		agree
p1_L15	9	18	H		agree
p1_L15	10	38	H		agree
p1_L15	11	104	H		agree
p1_L15	12	114	H		agree
p1_L15	13	150	H		agree
p1_L15	14	118	H		agree
p1_L15	15	81	H		agree
p1_L15	16	74	H		agree
p1_L15	17	32	H		agree
p1_L15	18	28	H		agree
p1_L15	19	37	H		agree
p1_L15	20	30	H		agree
p1_L15	21	140	H		agree
p1_L15	22	121	H		agree
p1_L15	23	137	H		agree
p1_L16	1	=pour	H		agree
p1_L16	2	102	H		agree
p1_L16	3	9	H		agree
p1_L16	4	105	H		agree
p1_L16	5	4	H		agree
p1_L16	6	79	H		agree
p1_L16	7	24	H		agree
p1_L16	8	84	H		agree
p1_L16	9	143	H		agree
p1_L16	10	=a	M		agree-flagged
p1_L16	11	73	H		agree
p1_L16	12	83	H		agree
p1_L16	13	111	H		agree
p1_L16	14	113	H		agree
p1_L16	15	85	H		agree
p1_L16	16	28	H		agree
p1_L16	17	129	H		agree
p1_L16	18	19	H		agree
p1_L16	19	39	H		agree
p1_L16	20	105	H		agree
p1_L16	21	130	H		agree
p1_L16	22	125	H		agree
p1_L16	23	115	H		agree
p1_L16	24	40	H		agree
p1_L17	1	55	H		agree
p1_L17	2	136	H		agree
p1_L17	3	27	H		agree
p1_L17	4	9	H		agree
p1_L17	5	5	H		agree
p1_L17	6	35	H		agree
p1_L17	7	38	M	B:78	differ
p1_L17	8	81	H		agree
p1_L17	9	2	H		agree
p1_L17	10	39	H		agree
p1_L17	11	82	H		agree
p1_L17	12	29	H		agree
p1_L17	13	248	M	B:148	differ
p1_L17	14	126	H		agree
p1_L17	15	=d	M	A:-	gap
p1_L17	16	204	M		agree-flagged
p1_L17	17	=faict	S	=fait	settled-b nc=2 margin=0.35
p1_L17	18	150	H		agree
p1_L17	19	74	H		agree
p1_L17	20	24	H		agree
p1_L17	21	84	H		agree
p1_L17	22	104	H		agree
p1_L18	1	77	H		agree
p1_L18	2	25	H		agree
p1_L18	3	84	H		agree
p1_L18	4	125	H		agree
p1_L18	5	144	H		agree
p1_L18	6	71	H		agree
p1_L18	7	85	H		agree
p1_L18	8	36	H		agree
p1_L18	9	46	H		agree
p1_L18	10	150	H		agree
p1_L18	11	129	H		agree
p1_L18	12	=qui	H		agree
p1_L18	13	=vous	M		agree-flagged
p1_L18	14	=baillent	M	B:=veulent	differ
p1_L18	15	=du	H		agree
p1_L18	16	=bien	M		agree-flagged
p1_L18	17	=ny	M	B:=ou	differ
p1_L18	18	=que	M	B:=guerre	differ
p1_L18	19	=au	M		agree-flagged
p1_L18	20	=autre	M		agree-flagged
p1_L18	21	3	H		agree
p1_L18	22	9	H		agree
p1_L18	23	39	H		agree
p1_L18	24	29	H		agree
p1_L19	1	122	H		agree
p1_L19	2	76	H		agree
p1_L19	3	10	H		agree
p1_L19	4	104	H		agree
p1_L19	5	66	H		agree
