line	col	A	B	flagged	crop
hstam_4_h_1411_0023_L14	1	-	ILLEGIBLE		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	2	-	ILLEGIBLE		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	8	26	16		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	10	25	75		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	12	24	19		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	18	56	z56		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	19	41	11		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	32	26	16		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	34	30	80		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	36	56	55		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L14	37	27	77		crops/0023/hstam_4_h_1411_0023_L14.jpg
hstam_4_h_1411_0023_L15	4	92	42		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	13	98	96		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	17	97	92		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	19	Y1	Y		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	24	91	41		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	32	42	46		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L15	44	98	96		crops/0023/hstam_4_h_1411_0023_L15.jpg
hstam_4_h_1411_0023_L16	4	ILLEGIBLE	42		crops/0023/hstam_4_h_1411_0023_L16.jpg
hstam_4_h_1411_0023_L16	5	44	46		crops/0023/hstam_4_h_1411_0023_L16.jpg
hstam_4_h_1411_0023_L16	15	29	49		crops/0023/hstam_4_h_1411_0023_L16.jpg
hstam_4_h_1411_0023_L16	24	10	60		crops/0023/hstam_4_h_1411_0023_L16.jpg
