line	position	sign	confidence	alt	why
05801_p5_L01	1	84	M	B:04	differ
05801_p5_L01	2	55	M		agree-flagged
05801_p5_L01	3	62	M		agree-flagged
05801_p5_L01	4	3	M		agree-flagged
05801_p5_L01	5	32	M		agree-flagged
05801_p5_L01	6	102	M	B:132	differ
05801_p5_L01	7	69	M	B:63	differ
05801_p5_L01	8	4	M		agree-flagged
05801_p5_L01	9	14	M		agree-flagged
05801_p5_L01	10	5	M		agree-flagged
05801_p5_L01	11	7	M		agree-flagged
05801_p5_L01	12	83	M	B:82	differ
05801_p5_L01	13	132	H		agree
05801_p5_L01	14	129	H		agree
05801_p5_L01	15	72	M	B:-	gap
05801_p5_L01	16	60	M	B:112	differ
05801_p5_L01	17	79	M		agree-flagged
05801_p5_L01	18	36	M		agree-flagged
05801_p5_L01	19	27	M	B:29	differ
05801_p5_L01	20	47	M		agree-flagged
05801_p5_L01	21	27	M		agree-flagged
05801_p5_L01	22	132	H		agree
05801_p5_L01	23	47	M	B:17	differ
05801_p5_L01	24	12	M	B:62	differ
05801_p5_L01	25	199	M		agree-flagged
05801_p5_L01	26	125	M		agree-flagged
05801_p5_L01	27	132	H		agree
05801_p5_L01	28	=Toutefois	M	B:-	gap
05801_p5_L01	29	=ne	M	B:=Rencontré	differ
05801_p5_L01	30	=avons	M	B:=l'avons	differ
05801_p5_L01	31	=point	M	B:=pourveu	differ
05801_p5_L01	32	=aupres	M	B:=d'acquis	differ
05801_p5_L01	33	=sil	M	B:=s'il	differ
05801_p5_L01	34	=y	H		agree
05801_p5_L01	35	=a	M	B:=avoit	differ
05801_p5_L01	36	=quelque	M	B:=quelques	differ
05801_p5_L01	37	=moyen	H		agree
05801_p5_L01	38	=de	H		agree
05801_p5_L01	39	=la	M	A:-	gap
05801_p5_L01	40	=mettre	M	A:-	gap
05801_p5_L01	41	=en	M	A:-	gap
05801_p5_L01	42	=escripvre	M	A:-	gap
05801_p5_L01	43	=le	M		agree-flagged
05801_p5_L01	44	=conte	M	A:-	gap
05801_p5_L01	45	=mettre	M	B:=Loys	differ
05801_p5_L01	46	=a	M	B:=de	differ
05801_p5_L01	47	=escripre	M	B:=Nassau	differ
05801_p5_L02	1	=a	M	B:-	gap
05801_p5_L02	2	=al	M	B:-	gap
05801_p5_L02	3	=Glogmie	M	B:=Glogme	differ
05801_p5_L02	4	172	M		agree-flagged
05801_p5_L02	5	132	H		agree
05801_p5_L02	6	129	H		agree
05801_p5_L02	7	62	M		agree-flagged
05801_p5_L02	8	37	M		agree-flagged
05801_p5_L02	9	82	M		agree-flagged
05801_p5_L02	10	80	M		agree-flagged
05801_p5_L02	11	32	M		agree-flagged
05801_p5_L02	12	65	M	B:66	differ
05801_p5_L02	13	102	M		agree-flagged
05801_p5_L02	14	74	M	B:34	differ
05801_p5_L02	15	35	M		agree-flagged
05801_p5_L02	16	87	M	B:84	differ
05801_p5_L02	17	83	M	B:63	differ
05801_p5_L02	18	38	M		agree-flagged
05801_p5_L02	19	83	M		agree-flagged
05801_p5_L02	20	73	M		agree-flagged
05801_p5_L02	21	157	M		agree-flagged
05801_p5_L02	22	132	H		agree
05801_p5_L02	23	129	H		agree
05801_p5_L02	24	175	M	B:145	differ
05801_p5_L02	25	150	M		agree-flagged
05801_p5_L02	26	=Je	M		agree-flagged
05801_p5_L02	27	=suis	M		agree-flagged
05801_p5_L02	28	=en	M	B:-	gap
05801_p5_L02	29	=demande	M		agree-flagged
05801_p5_L02	30	=estoit	M	A:-	gap
05801_p5_L02	31	=et	M	A:-	gap
05801_p5_L02	32	=estat	M	B:=a	differ
05801_p5_L02	33	=ou	M	B:=fin	differ
05801_p5_L02	34	=dequoy	M	B:=de	differ
05801_p5_L02	35	=il	M	B:=pourvoir	differ
05801_p5_L02	36	=plus	M		agree-flagged
05801_p5_L02	37	=particulierement	M		agree-flagged
05801_p5_L02	38	=quelle	M	B:-	gap
05801_p5_L02	39	=sera	M	B:-	gap
05801_p5_L02	40	=nostre	M	B:=quoy	differ
05801_p5_L02	41	=resolution	M	B:=pour	differ
05801_p5_L02	42	132	H		agree
05801_p5_L02	43	129	H		agree
05801_p5_L02	44	190	M		agree-flagged
05801_p5_L02	45	73	M		agree-flagged
05801_p5_L02	46	71	M	B:41	differ
05801_p5_L02	47	86	M		agree-flagged
05801_p5_L02	48	87	M		agree-flagged
05801_p5_L02	49	82	M		agree-flagged
05801_p5_L02	50	102	M		agree-flagged
05801_p5_L02	51	24	M		agree-flagged
05801_p5_L02	52	83	M		agree-flagged
05801_p5_L02	53	52	M		agree-flagged
05801_p5_L02	54	59	M		agree-flagged
05801_p5_L02	55	79	M		agree-flagged
05801_p5_L02	56	7	M		agree-flagged
05801_p5_L02	57	109	M		agree-flagged
05801_p5_L02	58	39	M		agree-flagged
05801_p5_L02	59	=Du	M		agree-flagged
05801_p5_L02	60	=bout	M		agree-flagged
05801_p5_L02	61	170	M		agree-flagged
05801_p5_L02	62	126	M		agree-flagged
05801_p5_L02	63	132	H		agree
05801_p5_L02	64	22	M		agree-flagged
05801_p5_L02	65	82	M		agree-flagged
05801_p5_L02	66	37	M		agree-flagged
05801_p5_L02	67	26	M		agree-flagged
05801_p5_L02	68	30	M		agree-flagged
05801_p5_L02	69	105	M		agree-flagged
05801_p5_L02	70	25	M		agree-flagged
05801_p5_L02	71	132	H		agree
05801_p5_L02	72	62	M		agree-flagged
05801_p5_L02	73	190	M		agree-flagged
05801_p5_L02	74	71	M	B:41	differ
05801_p5_L02	75	132	H		agree
05801_p5_L02	76	126	M		agree-flagged
05801_p5_L02	77	122	M		agree-flagged
05801_p5_L02	78	18	M		agree-flagged
05801_p5_L02	79	5	M		agree-flagged
05801_p5_L02	80	190	M		agree-flagged
05801_p5_L02	81	126	M	B:132	differ
05801_p5_L02	82	190	M		agree-flagged
05801_p5_L02	83	129	H		agree
05801_p5_L02	84	73	M		agree-flagged
05801_p5_L02	85	87	M		agree-flagged
05801_p5_L02	86	82	M		agree-flagged
05801_p5_L02	87	126	M		agree-flagged
05801_p5_L02	88	140	M		agree-flagged
05801_p5_L02	89	61	M		agree-flagged
05801_p5_L02	90	36	M		agree-flagged
05801_p5_L02	91	132	H		agree
05801_p5_L02	92	49	M	B:-	gap
05801_p5_L02	93	101	M		agree-flagged
05801_p5_L02	94	2	M		agree-flagged
05801_p5_L02	95	7	M		agree-flagged
05801_p5_L02	96	132	H		agree
05801_p5_L03	1	83	M		agree-flagged
05801_p5_L03	2	112	M		agree-flagged
05801_p5_L03	3	114	M		agree-flagged
05801_p5_L03	4	83	M		agree-flagged
05801_p5_L03	5	125	M		agree-flagged
05801_p5_L03	6	129	M		agree-flagged
05801_p5_L03	7	72	M		agree-flagged
05801_p5_L03	8	22	M		agree-flagged
05801_p5_L03	9	132	H		agree
05801_p5_L03	10	129	H		agree
05801_p5_L03	11	83	M		agree-flagged
05801_p5_L03	12	31	M		agree-flagged
05801_p5_L03	13	59	M		agree-flagged
05801_p5_L03	14	37	M		agree-flagged
05801_p5_L03	15	22	M		agree-flagged
05801_p5_L03	16	=faicte	M	B:=faune	differ
05801_p5_L03	17	192	M		agree-flagged
05801_p5_L03	18	121	M		agree-flagged
05801_p5_L03	19	116	M	B:115	differ
05801_p5_L03	20	81	M		agree-flagged
05801_p5_L03	21	132	H		agree
05801_p5_L03	22	190	M	B:140	differ
05801_p5_L03	23	82	M		agree-flagged
05801_p5_L03	24	25	M	B:35	differ
05801_p5_L03	25	92	M		agree-flagged
05801_p5_L03	26	73	M	A:-	gap
05801_p5_L03	27	81	M	A:-	gap
05801_p5_L03	28	2	M	A:-	gap
05801_p5_L03	29	73	M		agree-flagged
05801_p5_L03	30	81	M		agree-flagged
05801_p5_L03	31	132	H		agree
05801_p5_L03	32	129	H		agree
05801_p5_L03	33	140	M		agree-flagged
05801_p5_L03	34	22	M		agree-flagged
05801_p5_L03	35	12	M	A:-	gap
05801_p5_L03	36	223	M		agree-flagged
05801_p5_L03	37	=pour	M		agree-flagged
05801_p5_L03	38	=Sr	M	A:-	gap
05801_p5_L03	39	=Fgm	M	B:=Jan	differ
05801_p5_L03	40	=Idyo	M	B:=Hoyo	differ
05801_p5_L03	41	124	M		agree-flagged
05801_p5_L03	42	132	H		agree
05801_p5_L03	43	190	M		agree-flagged
05801_p5_L03	44	129	H		agree
05801_p5_L03	45	121	M		agree-flagged
05801_p5_L03	46	150	M		agree-flagged
05801_p5_L03	47	=Pour	M		agree-flagged
05801_p5_L03	48	=Cuoyr	M	B:=Cuype	differ
05801_p5_L03	49	116	M		agree-flagged
05801_p5_L03	50	7	M		agree-flagged
05801_p5_L03	51	2	M		agree-flagged
05801_p5_L03	52	27	M		agree-flagged
05801_p5_L03	53	102	M		agree-flagged
05801_p5_L03	54	83	M		agree-flagged
05801_p5_L03	55	40	M		agree-flagged
05801_p5_L03	56	23	M		agree-flagged
05801_p5_L03	57	132	H		agree
05801_p5_L03	58	12	M		agree-flagged
05801_p5_L03	59	113	M		agree-flagged
05801_p5_L03	60	38	M		agree-flagged
05801_p5_L03	61	118	M		agree-flagged
05801_p5_L03	62	88	M		agree-flagged
05801_p5_L03	63	67	M		agree-flagged
05801_p5_L03	64	78	M		agree-flagged
05801_p5_L03	65	81	M		agree-flagged
05801_p5_L03	66	7	M		agree-flagged
05801_p5_L03	67	=France	M		agree-flagged
05801_p5_L03	68	202	M		agree-flagged
05801_p5_L03	69	13	M		agree-flagged
05801_p5_L03	70	7	M		agree-flagged
05801_p5_L03	71	59	M		agree-flagged
05801_p5_L03	72	25	M		agree-flagged
05801_p5_L03	73	132	H		agree
05801_p5_L03	74	125	M		agree-flagged
05801_p5_L03	75	199	M		agree-flagged
05801_p5_L03	76	59	M		agree-flagged
05801_p5_L03	77	40	M		agree-flagged
05801_p5_L03	78	24	M		agree-flagged
05801_p5_L03	79	32	M		agree-flagged
05801_p5_L03	80	66	M		agree-flagged
05801_p5_L03	81	105	M		agree-flagged
05801_p5_L03	82	32	M	A:-	gap
05801_p5_L03	83	77	M		agree-flagged
05801_p5_L03	84	25	M		agree-flagged
05801_p5_L03	85	129	M		agree-flagged
05801_p5_L03	86	63	M		agree-flagged
05801_p5_L03	87	32	M		agree-flagged
05801_p5_L03	88	83	M		agree-flagged
05801_p5_L03	89	72	M		agree-flagged
05801_p5_L03	90	192	M		agree-flagged
05801_p5_L03	91	37	M		agree-flagged
05801_p5_L04	1	=contenant	M	B:-	gap
05801_p5_L04	2	=se	M	B:	differ
05801_p5_L04	3	=la	M	B:152	differ
05801_p5_L04	4	=paix	M	B:71	differ
05801_p5_L04	5	132	M	B:171	differ
05801_p5_L04	6	152	M	B:3	differ
05801_p5_L04	7	7	M	B:62	differ
05801_p5_L04	8	38	M	B:4	differ
05801_p5_L04	9	21	M	B:54	differ
05801_p5_L04	10	24	M		agree-flagged
05801_p5_L04	11	34	M	B:54	differ
05801_p5_L04	12	30	M		agree-flagged
05801_p5_L04	13	71	M	A:-	gap
05801_p5_L04	14	56	M		agree-flagged
05801_p5_L04	15	102	M		agree-flagged
05801_p5_L04	16	71	M	B:99	differ
05801_p5_L04	17	139	M		agree-flagged
05801_p5_L04	18	=la	M	A:-	gap
05801_p5_L04	19	=paix	M	A:-	gap
05801_p5_L04	20	63	M		agree-flagged
05801_p5_L04	21	37	M		agree-flagged
05801_p5_L04	22	83	M		agree-flagged
05801_p5_L04	23	=Isce	M	B:-	gap
05801_p5_L04	24	138	M	B:-	gap
05801_p5_L04	25	=Riez	M	B:77	differ
05801_p5_L04	26	72	M		agree-flagged
05801_p5_L04	27	27	M		agree-flagged
05801_p5_L04	28	75	M		agree-flagged
05801_p5_L04	29	67	M		agree-flagged
05801_p5_L04	30	32	M		agree-flagged
05801_p5_L04	31	32	M	B:52	differ
05801_p5_L04	32	30	M		agree-flagged
05801_p5_L04	33	=de	M	B:-	gap
05801_p5_L04	34	57	M	B:54	differ
05801_p5_L04	35	31	M		agree-flagged
05801_p5_L04	36	28	M		agree-flagged
05801_p5_L04	37	63	M		agree-flagged
05801_p5_L04	38	26	M	B:36	differ
05801_p5_L04	39	28	M		agree-flagged
05801_p5_L04	40	102	M		agree-flagged
05801_p5_L04	41	33	M	A:-	gap
05801_p5_L04	42	22	M		agree-flagged
05801_p5_L04	43	=en	M	B:-	gap
05801_p5_L04	44	81	M	B:51	differ
05801_p5_L04	45	3	M		agree-flagged
05801_p5_L04	46	42	M		agree-flagged
05801_p5_L04	47	72	M		agree-flagged
05801_p5_L04	48	82	M	A:-	gap
05801_p5_L04	49	29	M		agree-flagged
05801_p5_L04	50	32	M		agree-flagged
05801_p5_L04	51	=de	M	B:82	differ
05801_p5_L04	52	=guerre	M		agree-flagged
05801_p5_L04	53	331	M		agree-flagged
05801_p5_L04	54	=prenant	M		agree-flagged
05801_p5_L04	55	=fondement	M		agree-flagged
05801_p5_L04	56	=sur	M	B:=pour	differ
05801_p5_L04	57	91	M		agree-flagged
05801_p5_L04	58	42	M	B:72	differ
05801_p5_L04	59	31	M		agree-flagged
05801_p5_L04	60	32	M	B:72	differ
05801_p5_L04	61	22	M		agree-flagged
05801_p5_L04	62	82	M	A:-	gap
05801_p5_L04	63	12	M		agree-flagged
05801_p5_L04	64	27	M		agree-flagged
05801_p5_L04	65	34	M		agree-flagged
05801_p5_L04	66	73	M	B:-	gap
05801_p5_L04	67	38	M	B:79	differ
05801_p5_L04	68	27	M		agree-flagged
05801_p5_L04	69	28	M	A:-	gap
05801_p5_L04	70	28	M		agree-flagged
05801_p5_L04	71	81	M	B:83	differ
05801_p5_L04	72	85	M		agree-flagged
05801_p5_L04	73	62	M	A:-	gap
05801_p5_L04	74	91	M		agree-flagged
05801_p5_L04	75	117	M		agree-flagged
05801_p5_L04	76	142	M		agree-flagged
05801_p5_L04	77	129	M		agree-flagged
05801_p5_L04	78	117	M	B:-	gap
05801_p5_L04	79	132	M		agree-flagged
05801_p5_L04	80	86	M	A:-	gap
05801_p5_L05	1	83	M	B:65	differ
05801_p5_L05	2	26	M		agree-flagged
05801_p5_L05	3	27	M		agree-flagged
05801_p5_L05	4	42	M	B:62	differ
05801_p5_L05	5	76	M		agree-flagged
05801_p5_L05	6	102	M	B:82	differ
05801_p5_L05	7	37	M		agree-flagged
05801_p5_L05	8	22	M		agree-flagged
05801_p5_L05	9	203	M	B:-	gap
05801_p5_L05	10	132	M		agree-flagged
05801_p5_L05	11	190	M		agree-flagged
05801_p5_L05	12	67	M		agree-flagged
05801_p5_L05	13	73	M		agree-flagged
05801_p5_L05	14	2	M	B:92	differ
