line	col	A	B	flagged	crop
hstam_4_h_1411_0024_L01	1	7	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	4	16	18		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	7	61	81		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	12	-	14		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	13	140	0		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	18	26	16		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	19	44	24		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	20	92	9		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L01	29	24	44		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L01.jpg
hstam_4_h_1411_0024_L02	1	7	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	3	#	49		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	12	-	163		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	13	-	177		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	14	-	Y		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	15	103	44		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L02	26	12	72		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L02.jpg
hstam_4_h_1411_0024_L03	1	88	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L03.jpg
hstam_4_h_1411_0024_L03	2	91	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L03.jpg
hstam_4_h_1411_0024_L03	3	28	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L03.jpg
hstam_4_h_1411_0024_L03	4	80	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L03.jpg
hstam_4_h_1411_0024_L03	5	90	-		ciphers/malsburg-hessen-1636/crops/0024/hstam_4_h_1411_0024_L03.jpg
