line	position	sign	confidence
07205_p5_L01_a	1	210	H
07205_p5_L01_b	1	104	M
07205_p5_L01_b	2	84	L
07205_p5_L01_b	3	103	M
07205_p5_L01_b	4	38	M
07205_p5_L01_b	5	81	M
07205_p5_L01_b	6	74	M
07205_p5_L01_b	7	60	L
07205_p5_L01_b	8	101	M
07205_p5_L01_b	9	4	L
07205_p5_L01_b	10	82	M
07205_p5_L01_b	11	75	M
07205_p5_L01_b	12	84	L
07205_p5_L01_b	13	12	M
07205_p5_L01_b	14	85	L
07205_p5_L01_b	15	2	M
07205_p5_L01_b	16	192	L
07205_p5_L01_b	17	1	M
07205_p5_L01_b	18	104	L
07205_p5_L01_b	19	81	M
07205_p5_L01_b	20	20	M
07205_p5_L01_b	21	38	M
07205_p5_L01_b	22	104	M
07205_p5_L01_c	1	w:pourroit	H
07205_p5_L01_c	2	w:a	H
07205_p5_L01_c	3	w:faire	H
07205_p5_L01_c	4	121	M
07205_p5_L01_c	5	73	M
07205_p5_L01_c	6	8	M
07205_p5_L01_c	7	37	M
07205_p5_L01_c	8	22	M
07205_p5_L01_c	9	31	M
07205_p5_L01_c	10	82	M
07205_p5_L01_c	11	331	L
07205_p5_L01_c	12	102	L
07205_p5_L01_c	13	12	M
07205_p5_L01_c	14	8	M
07205_p5_L01_c	15	71	L
07205_p5_L01_c	16	99	M
07205_p5_L01_c	17	82	M
07205_p5_L01_c	18	120	M
07205_p5_L01_c	19	22	L
07205_p5_L01_c	20	3	M
07205_p5_L01_c	21	18	M
07205_p5_L01_d	1	104	L
07205_p5_L01_d	2	82	L
07205_p5_L01_d	3	38	M
07205_p5_L01_d	4	8	L
07205_p5_L01_d	5	37	M
07205_p5_L01_d	6	27	L
07205_p5_L01_d	7	13	L
07205_p5_L01_d	8	10	L
07205_p5_L01_d	9	39	L
07205_p5_L01_d	10	24	L
07205_p5_L01_d	11	21	L
07205_p5_L01_d	12	8	L
07205_p5_L01_d	13	4	L
07205_p5_L01_d	14	12	L
07205_p5_L01_d	15	82	L
07205_p5_L01_d	16	2	L
07205_p5_L01_d	17	78	L
07205_p5_L01_d	18	21	L
07205_p5_L01_d	19	84	L
07205_p5_L01_d	20	18	L
07205_p5_L01_d	21	10	L
07205_p5_L01_d	22	w:auoit	L
07205_p5_L02_a	1	11	M
07205_p5_L02_a	2	84	M
07205_p5_L02_a	3	12	M
07205_p5_L02_a	4	12	M
07205_p5_L02_a	5	48	L
07205_p5_L02_a	6	55	L
07205_p5_L02_a	7	w:autant	L
07205_p5_L02_a	8	w:par	H
07205_p5_L02_a	9	w:une	M
07205_p5_L02_a	10	w:homme	M
07205_p5_L02_a	11	w:pieces	L
07205_p5_L02_a	12	w:entre	M
07205_p5_L02_a	13	w:pour	H
07205_p5_L02_a	14	w:bagues	M
07205_p5_L02_a	15	w:et	H
07205_p5_L02_a	16	w:or	M
07205_p5_L02_a	17	w:quoy	M
07205_p5_L02_a	18	w:on	H
07205_p5_L02_a	19	w:parle	H
07205_p5_L02_a	20	140	L
07205_p5_L02_a	21	147	M
07205_p5_L02_b	1	106	L
07205_p5_L02_b	2	65	L
07205_p5_L02_b	3	18	L
07205_p5_L02_b	4	6	L
07205_p5_L02_b	5	199	L
07205_p5_L02_b	6	13	L
07205_p5_L02_b	7	81	L
07205_p5_L02_b	8	113	M
07205_p5_L02_b	9	121	L
07205_p5_L02_b	10	82	M
07205_p5_L02_b	11	12	M
07205_p5_L02_b	12	23	M
07205_p5_L02_b	13	104	M
07205_p5_L02_b	14	27	L
07205_p5_L02_b	15	85	L
07205_p5_L02_b	16	7	L
07205_p5_L02_b	17	86	L
07205_p5_L02_b	18	5	L
07205_p5_L02_b	19	84	M
07205_p5_L02_b	20	82	M
07205_p5_L02_b	21	31	M
07205_p5_L02_b	22	15	L
07205_p5_L02_b	23	35	L
07205_p5_L02_b	24	83	M
07205_p5_L02_b	25	78	L
07205_p5_L02_c	1	28	M
07205_p5_L02_c	2	101	M
07205_p5_L02_c	3	6	L
07205_p5_L02_c	4	15	L
07205_p5_L02_c	5	183	M
07205_p5_L02_c	6	103	L
07205_p5_L02_c	7	85	L
07205_p5_L02_c	8	30	L
07205_p5_L02_c	9	6	L
07205_p5_L02_c	10	37	M
07205_p5_L02_c	11	29	L
07205_p5_L02_c	12	128	L
07205_p5_L02_c	13	37	M
07205_p5_L02_c	14	22	M
07205_p5_L02_c	15	21	M
07205_p5_L02_c	16	82	M
07205_p5_L02_c	17	86	L
07205_p5_L02_c	18	83	L
07205_p5_L02_c	19	202	L
07205_p5_L02_c	20	23	M
07205_p5_L02_c	21	27	M
07205_p5_L02_c	22	38	M
07205_p5_L02_c	23	23	M
07205_p5_L02_c	24	217	L
07205_p5_L02_d	1	20	L
07205_p5_L02_d	2	85	L
07205_p5_L02_d	3	60	L
07205_p5_L02_d	4	85	L
07205_p5_L02_d	5	129	L
07205_p5_L02_d	6	11	L
07205_p5_L02_d	7	23	L
07205_p5_L02_d	8	85	L
07205_p5_L02_d	9	39	L
07205_p5_L02_d	10	85	L
07205_p5_L02_d	11	15	L
07205_p5_L02_d	12	85	L
07205_p5_L02_d	13	55	L
07205_p5_L02_d	14	85	L
07205_p5_L02_d	15	55	L
07205_p5_L02_d	16	85	L
07205_p5_L02_d	17	101	L
07205_p5_L02_d	18	55	L
07205_p5_L02_e	1	w:que	M
07205_p5_L02_e	2	w:par	M
07205_p5_L02_e	3	w:bruxelles	M
07205_p5_L02_e	4	w:commis	M
07205_p5_L02_e	5	127	M
07205_p5_L02_e	6	192	M
07205_p5_L02_e	7	104	M
07205_p5_L02_e	8	81	M
07205_p5_L02_e	9	32	M
07205_p5_L02_e	10	81	L
07205_p5_L02_e	11	28	L
07205_p5_L02_e	12	837	L
07205_p5_L02_e	13	140	M
07205_p5_L02_e	14	14	M
07205_p5_L02_e	15	21	M
07205_p5_L02_e	16	104	M
07205_p5_L02_e	17	2	L
07205_p5_L02_f	1	6	L
07205_p5_L02_f	2	10	L
07205_p5_L02_f	3	6	L
07205_p5_L02_f	4	55	L
07205_p5_L02_f	5	13	L
07205_p5_L02_f	6	85	L
07205_p5_L02_f	7	3	L
07205_p5_L02_f	8	181	L
07205_p5_L02_f	9	27	L
07205_p5_L02_f	10	10	L
07205_p5_L02_f	11	211	L
07205_p5_L02_f	12	283	L
07205_p5_L02_f	13	139	L
07205_p5_L02_f	14	82	L
07205_p5_L02_f	15	20	L
07205_p5_L02_f	16	33	L
07205_p5_L02_f	17	85	L
07205_p5_L02_f	18	27	L
07205_p5_L02_f	19	30	L
07205_p5_L02_f	20	114	L
07205_p5_L02_f	21	34	L
07205_p5_L02_f	22	808	L
07205_p5_L02_f	23	115	L
07205_p5_L02_f	24	103	L
07205_p5_L02_f	25	85	L
07205_p5_L02_f	26	81	L
07205_p5_L03_a	1	85	L
07205_p5_L03_a	2	81	L
07205_p5_L03_a	3	6	L
07205_p5_L03_a	4	191	L
07205_p5_L03_a	5	29	L
07205_p5_L03_a	6	86	L
07205_p5_L03_a	7	36	L
07205_p5_L03_a	8	20	L
07205_p5_L03_a	9	85	L
07205_p5_L03_a	10	129	L
07205_p5_L03_a	11	0	L
07205_p5_L03_b	1	58	L
07205_p5_L03_b	2	35	L
07205_p5_L03_b	3	51	L
07205_p5_L03_b	4	15	L
07205_p5_L03_b	5	85	L
07205_p5_L03_b	6	1	L
07205_p5_L03_b	7	88	L
07205_p5_L03_b	8	599	L
07205_p5_L03_b	9	37	M
07205_p5_L03_b	10	111	L
07205_p5_L03_b	11	4	L
07205_p5_L03_b	12	85	L
07205_p5_L03_b	13	52	L
07205_p5_L03_b	14	82	M
07205_p5_L03_b	15	2	M
07205_p5_L03_b	16	31	M
07205_p5_L03_b	17	90	L
07205_p5_L03_b	18	101	M
07205_p5_L03_b	19	85	L
07205_p5_L03_b	20	332	L
07205_p5_L03_b	21	85	L
07205_p5_L03_b	22	27	L
07205_p5_L03_b	23	184	L
07205_p5_L03_b	24	128	L
07205_p5_L03_b	25	w:sbng	L
07205_p5_L03_c	1	w:comman	L
07205_p5_L03_c	2	w:mais	L
07205_p5_L03_c	3	149	M
07205_p5_L03_c	4	82	M
07205_p5_L03_c	5	14	M
07205_p5_L03_c	6	34	M
07205_p5_L03_c	7	22	M
07205_p5_L03_c	8	84	M
07205_p5_L03_c	9	13	M
07205_p5_L03_c	10	21	M
07205_p5_L03_c	11	82	M
07205_p5_L03_c	12	85	L
07205_p5_L03_c	13	24	L
07205_p5_L03_c	14	85	L
07205_p5_L03_c	15	19	M
07205_p5_L03_c	16	35	L
07205_p5_L03_c	17	85	L
07205_p5_L03_c	18	113	L
07205_p5_L03_c	19	85	L
07205_p5_L03_d	1	391	L
07205_p5_L03_d	2	83	L
07205_p5_L03_d	3	85	L
07205_p5_L03_d	4	90	L
07205_p5_L03_d	5	85	L
07205_p5_L03_d	6	21	L
07205_p5_L03_d	7	82	L
07205_p5_L03_d	8	131	L
07205_p5_L03_d	9	w:se	L
07205_p5_L03_d	10	w:faisoit	L
07205_p5_L03_d	11	w:par	M
07205_p5_L03_d	12	w:quelquun	L
07205_p5_L03_d	13	147	M
07205_p5_L03_d	14	85	L
07205_p5_L03_d	15	89	M
07205_p5_L03_d	16	88	M
07205_p5_L03_d	17	84	M
07205_p5_L03_e	1	w:mmy	L
07205_p5_L03_e	2	293	L
07205_p5_L03_e	3	85	L
07205_p5_L03_e	4	12	L
07205_p5_L03_e	5	14	L
07205_p5_L03_e	6	85	L
07205_p5_L03_e	7	23	L
07205_p5_L03_e	8	85	L
07205_p5_L03_e	9	102	M
07205_p5_L03_e	10	27	M
07205_p5_L03_e	11	33	M
07205_p5_L03_e	12	21	M
07205_p5_L03_e	13	84	M
07205_p5_L03_e	14	113	M
07205_p5_L03_e	15	85	L
07205_p5_L03_e	16	85	L
07205_p5_L03_e	17	85	L
07205_p5_L03_e	18	3	L
07205_p5_L03_e	19	83	M
07205_p5_L03_e	20	37	M
07205_p5_L03_e	21	10	M
07205_p5_L03_e	22	112	M
07205_p5_L03_f	1	38	L
07205_p5_L03_f	2	74	L
07205_p5_L03_f	3	32	L
07205_p5_L03_f	4	85	L
07205_p5_L03_f	5	10	L
07205_p5_L03_f	6	30	L
07205_p5_L03_f	7	10	L
07205_p5_L03_f	8	85	L
07205_p5_L03_f	9	113	L
07205_p5_L03_f	10	85	L
07205_p5_L03_f	11	10	L
07205_p5_L03_f	12	38	L
07205_p5_L03_f	13	85	L
07205_p5_L03_f	14	11	L
07205_p5_L03_f	15	85	L
07205_p5_L03_f	16	85	L
07205_p5_L03_f	17	85	L
07205_p5_L03_f	18	32	L
07205_p5_L03_f	19	12	L
07205_p5_L03_f	20	85	L
07205_p5_L03_f	21	22	L
07205_p5_L03_f	22	11	L
07205_p5_L03_f	23	85	L
07205_p5_L03_f	24	23	L
07205_p5_L03_g	1	115	L
07205_p5_L03_g	2	114	L
07205_p5_L03_g	3	84	L
07205_p5_L03_g	4	20	L
07205_p5_L03_g	5	139	M
07205_p5_L03_g	6	w:mais	M
07205_p5_L03_g	7	w:se	L
07205_p5_L03_g	8	w:que	L
07205_p5_L03_g	9	25	L
07205_p5_L03_g	10	78	L
07205_p5_L03_g	11	85	L
07205_p5_L03_g	12	11	L
07205_p5_L03_g	13	13	L
07205_p5_L03_g	14	85	L
07205_p5_L03_g	15	24	L
07205_p5_L03_g	16	81	M
07205_p5_L03_g	17	1	L
07205_p5_L03_g	18	75	L
07205_p5_L03_g	19	85	L
07205_p5_L03_g	20	18	M
07205_p5_L04_a	1	82	L
07205_p5_L04_a	2	104	M
07205_p5_L04_a	3	92	M
07205_p5_L04_a	4	27	L
07205_p5_L04_a	5	83	M
07205_p5_L04_a	6	74	L
07205_p5_L04_a	7	5	L
07205_p5_L04_a	8	22	M
07205_p5_L04_a	9	21	M
07205_p5_L04_a	10	86	L
07205_p5_L04_a	11	15	L
07205_p5_L04_a	12	10	L
07205_p5_L04_a	13	5	L
07205_p5_L04_a	14	7	L
07205_p5_L04_a	15	84	M
07205_p5_L04_a	16	15	L
07205_p5_L04_a	17	72	M
07205_p5_L04_a	18	83	M
07205_p5_L04_a	19	13	L
07205_p5_L04_a	20	85	L
07205_p5_L04_a	21	127	M
07205_p5_L04_b	1	w:qui	M
07205_p5_L04_b	2	w:est	H
07205_p5_L04_b	3	w:le	H
07205_p5_L04_b	4	w:tresorier	M
07205_p5_L04_b	5	w:comet	L
07205_p5_L04_b	6	w:qui	M
07205_p5_L04_b	7	w:ce	M
07205_p5_L04_b	8	w:mois	M
07205_p5_L04_b	9	w:semble	M
07205_p5_L04_b	10	40	M
07205_p5_L04_b	11	98	L
07205_p5_L04_b	12	81	M
07205_p5_L04_b	13	37	M
07205_p5_L04_b	14	114	M
07205_p5_L04_b	15	47	M
07205_p5_L04_b	16	127	M
07205_p5_L04_c	1	39	M
07205_p5_L04_c	2	34	L
07205_p5_L04_c	3	85	L
07205_p5_L04_c	4	149	L
07205_p5_L04_c	5	60	M
07205_p5_L04_c	6	21	M
07205_p5_L04_c	7	10	M
07205_p5_L04_c	8	105	M
07205_p5_L04_c	9	32	M
07205_p5_L04_c	10	98	L
07205_p5_L04_c	11	101	M
07205_p5_L04_c	12	85	L
07205_p5_L04_c	13	2	M
07205_p5_L04_c	14	39	M
07205_p5_L04_c	15	81	M
07205_p5_L04_c	16	105	M
07205_p5_L04_c	17	23	M
07205_p5_L04_c	18	27	M
07205_p5_L04_c	19	93	M
07205_p5_L04_c	20	132	M
07205_p5_L04_c	21	140	M
07205_p5_L04_c	22	72	M
07205_p5_L04_d	1	85	L
07205_p5_L04_d	2	118	L
07205_p5_L04_d	3	85	L
07205_p5_L04_d	4	105	L
07205_p5_L04_d	5	83	M
07205_p5_L04_d	6	2	M
07205_p5_L04_d	7	85	L
07205_p5_L04_d	8	85	L
07205_p5_L04_d	9	38	M
07205_p5_L04_d	10	104	M
07205_p5_L04_d	11	84	M
07205_p5_L04_d	12	39	M
07205_p5_L04_d	13	127	L
07205_p5_L04_d	14	w:premier	M
07205_p5_L04_d	15	w:que	M
07205_p5_L04_d	16	w:se	L
07205_p5_L04_e	1	w:la	M
07205_p5_L04_e	2	w:ma	L
07205_p5_L04_e	3	w:faict	H
07205_p5_L04_e	4	w:responce	M
07205_p5_L04_e	5	w:sicu	L
07205_p5_L04_e	6	w:ce	L
07205_p5_L04_e	7	w:nest	M
07205_p5_L04_e	8	131	M
07205_p5_L04_e	9	150	L
07205_p5_L04_e	10	122	L
07205_p5_L04_e	11	17	M
07205_p5_L04_e	12	37	M
07205_p5_L04_e	13	82	M
07205_p5_L04_e	14	131	L
07205_p5_L04_e	15	38	M
07205_p5_L04_e	16	1	M
07205_p5_L04_e	17	94	L
07205_p5_L04_e	18	114	M
07205_p5_L04_f	1	85	L
07205_p5_L04_f	2	2	L
07205_p5_L04_f	3	91	L
07205_p5_L04_f	4	84	L
07205_p5_L04_f	5	102	L
07205_p5_L04_f	6	92	L
07205_p5_L04_f	7	83	L
07205_p5_L04_f	8	77	L
07205_p5_L04_f	9	82	L
07205_p5_L04_f	10	85	L
07205_p5_L04_f	11	84	L
07205_p5_L04_f	12	37	L
07205_p5_L04_f	13	23	L
07205_p5_L04_f	14	94	L
07205_p5_L04_f	15	120	L
07205_p5_L05_a	1	121	M
07205_p5_L05_a	2	75	L
07205_p5_L05_a	3	83	M
07205_p5_L05_a	4	5	L
07205_p5_L05_a	5	22	M
07205_p5_L05_a	6	9	L
07205_p5_L05_a	7	31	M
07205_p5_L05_a	8	28	M
07205_p5_L05_a	9	105	M
07205_p5_L05_a	10	113	M
07205_p5_L05_a	11	85	L
07205_p5_L05_a	12	2	M
07205_p5_L05_a	13	84	M
07205_p5_L05_a	14	33	M
07205_p5_L05_a	15	83	M
07205_p5_L05_a	16	120	M
07205_p5_L05_a	17	11	M
07205_p5_L05_a	18	28	M
07205_p5_L05_a	19	128	L
07205_p5_L05_b	1	w:que	M
07205_p5_L05_b	2	139	M
07205_p5_L05_b	3	9	M
07205_p5_L05_b	4	30	M
07205_p5_L05_b	5	28	M
07205_p5_L05_b	6	92	M
07205_p5_L05_b	7	37	M
07205_p5_L05_b	8	22	M
07205_p5_L05_b	9	8	M
07205_p5_L05_b	10	2	M
07205_p5_L05_b	11	27	M
07205_p5_L05_b	12	12	M
07205_p5_L05_b	13	83	M
07205_p5_L05_b	14	21	M
07205_p5_L05_b	15	8	L
07205_p5_L05_b	16	40	M
07205_p5_L05_b	17	37	M
07205_p5_L05_b	18	2	L
07205_p5_L05_b	19	83	L
07205_p5_L05_b	20	312	L
07205_p5_L05_b	21	124	M
07205_p5_L05_b	22	w:a	H
07205_p5_L05_b	23	w:mectre	H
07205_p5_L05_b	24	w:la	H
07205_p5_L05_b	25	w:main	H
07205_p5_L05_c	1	85	L
07205_p5_L05_c	2	37	M
07205_p5_L05_c	3	80	L
07205_p5_L05_c	4	84	M
07205_p5_L05_c	5	38	M
07205_p5_L05_c	6	47	L
07205_p5_L05_c	7	9	L
07205_p5_L05_c	8	30	M
07205_p5_L05_c	9	85	L
07205_p5_L05_c	10	104	M
07205_p5_L05_c	11	83	M
07205_p5_L05_c	12	1	L
07205_p5_L05_c	13	95	L
07205_p5_L05_c	14	85	L
07205_p5_L05_c	15	37	M
07205_p5_L05_c	16	33	M
07205_p5_L05_c	17	81	M
07205_p5_L05_c	18	27	M
07205_p5_L05_c	19	81	M
07205_p5_L05_c	20	32	M
07205_p5_L05_c	21	17	M
07205_p5_L05_c	22	37	M
07205_p5_L05_c	23	83	M
07205_p5_L05_d	1	85	L
07205_p5_L05_d	2	113	M
07205_p5_L05_d	3	9	L
07205_p5_L05_d	4	21	M
