line	position	sign	confidence	alt	why
04503_p1_L05	1	=xij	M		agree-flagged
04503_p1_L05	2	=si	M		agree-flagged
04503_p1_L05	3	=faicte	M		agree-flagged
04503_p1_L05	4	127	M		agree-flagged
04503_p1_L05	5	30	M		agree-flagged
04503_p1_L05	6	12	M		agree-flagged
04503_p1_L05	7	6	M		agree-flagged
04503_p1_L05	8	37	M		agree-flagged
04503_p1_L05	9	21	M		agree-flagged
04503_p1_L05	10	81	M		agree-flagged
04503_p1_L05	11	27	M		agree-flagged
04503_p1_L05	12	33	M		agree-flagged
04503_p1_L05	13	22	M		agree-flagged
04503_p1_L05	14	81	M		agree-flagged
04503_p1_L05	15	66	M		agree-flagged
04503_p1_L05	16	101	M		agree-flagged
04503_p1_L05	17	81	M		agree-flagged
04503_p1_L05	18	2	M		agree-flagged
04503_p1_L06	1	117	M		agree-flagged
04503_p1_L06	2	61	M		agree-flagged
04503_p1_L06	3	113	M		agree-flagged
04503_p1_L06	4	14	M		agree-flagged
04503_p1_L06	5	8	M		agree-flagged
04503_p1_L06	6	26	M		agree-flagged
04503_p1_L06	7	28	M		agree-flagged
04503_p1_L06	8	102	M		agree-flagged
04503_p1_L06	9	68	M		agree-flagged
04503_p1_L06	10	112	M		agree-flagged
04503_p1_L06	11	84	M		agree-flagged
04503_p1_L06	12	76	M		agree-flagged
04503_p1_L06	13	61	M		agree-flagged
04503_p1_L06	14	29	M		agree-flagged
04503_p1_L06	15	27	M		agree-flagged
04503_p1_L06	16	63	M		agree-flagged
04503_p1_L07	1	118	M		agree-flagged
04503_p1_L07	2	69	M		agree-flagged
04503_p1_L07	3	21	M		agree-flagged
04503_p1_L07	4	81	M		agree-flagged
04503_p1_L07	5	1	M		agree-flagged
04503_p1_L07	6	34	M		agree-flagged
04503_p1_L07	7	83	M		agree-flagged
04503_p1_L07	8	111	M		agree-flagged
04503_p1_L07	9	112	M		agree-flagged
04503_p1_L07	10	85	M	B:65	differ
04503_p1_L07	11	97	M		agree-flagged
04503_p1_L07	12	62	M		agree-flagged
04503_p1_L07	13	27	M		agree-flagged
04503_p1_L07	14	33	M		agree-flagged
04503_p1_L07	15	81	M		agree-flagged
04503_p1_L07	16	124	M		agree-flagged
04503_p1_L08	1	114	M		agree-flagged
04503_p1_L08	2	85	M		agree-flagged
04503_p1_L08	3	27	M		agree-flagged
04503_p1_L08	4	92	M		agree-flagged
04503_p1_L08	5	82	M	B:62	differ
04503_p1_L08	6	2	M		agree-flagged
04503_p1_L08	7	28	M		agree-flagged
04503_p1_L08	8	=que	M		agree-flagged
04503_p1_L08	9	=je	M		agree-flagged
04503_p1_L08	10	=desire	M		agree-flagged
04503_p1_L08	11	128	M		agree-flagged
04503_p1_L08	12	78	M		agree-flagged
04503_p1_L08	13	81	M		agree-flagged
