line	position	sign	confidence	alt	why
05811_p1_L01	1	=Messieurs	M	B:-	gap
05811_p1_L01	2	=mes	M	B:-	gap
05811_p1_L01	3	=freres	M	B:-	gap
05811_p1_L01	4	=Suis	M	B:-	gap
05811_p1_L01	5	=ma	M	B:-	gap
05811_p1_L01	6	=derniere	M	B:-	gap
05811_p1_L01	7	=du	M	B:-	gap
05811_p1_L01	8	xe	M	B:-	gap
05811_p1_L01	9	=jour	M	B:-	gap
05811_p1_L01	10	=de	M	B:-	gap
05811_p1_L01	11	=ce	M	B:-	gap
05811_p1_L01	12	=mois	M	B:-	gap
05811_p1_L01	13	=dont	M	B:-	gap
05811_p1_L04	1	=bien	M	B:	differ
05811_p1_L04	2	141	H		agree
05811_p1_L04	3	127	H		agree
05811_p1_L04	4	130	H		agree
05811_p1_L04	5	12	H		agree
05811_p1_L04	6	62	H		agree
05811_p1_L04	7	21	H		agree
05811_p1_L04	8	112	H		agree
05811_p1_L04	9	91	M		agree-flagged
05811_p1_L04	10	16	M		agree-flagged
05811_p1_L04	11	36	H		agree
05811_p1_L04	12	82	H		agree
05811_p1_L04	13	44	M	B:111	differ
05811_p1_L04	14	114	H		agree
05811_p1_L04	15	81	H		agree
05811_p1_L04	16	102	M		agree-flagged
05811_p1_L04	17	63	H		agree
05811_p1_L04	18	51	M	B:81	differ
05811_p1_L04	19	37	H		agree
05811_p1_L04	20	85	H		agree
05811_p1_L04	21	40	H		agree
05811_p1_L05	1	39	H		agree
05811_p1_L05	2	6	H		agree
05811_p1_L05	3	26	H		agree
05811_p1_L05	4	32	H		agree
05811_p1_L05	5	22	H		agree
05811_p1_L05	6	83	H		agree
05811_p1_L05	7	76	H		agree
05811_p1_L05	8	84	H		agree
05811_p1_L05	9	111	H		agree
05811_p1_L05	10	103	H		agree
05811_p1_L05	11	66	H		agree
05811_p1_L05	12	84	H		agree
05811_p1_L05	13	24	H		agree
05811_p1_L05	14	64	H		agree
05811_p1_L05	15	31	H		agree
05811_p1_L05	16	105	H		agree
05811_p1_L05	17	7	M		agree-flagged
05811_p1_L05	18	5	M		agree-flagged
05811_p1_L05	19	77	H		agree
05811_p1_L05	20	85	H		agree
05811_p1_L05	21	123	H		agree
05811_p1_L06	1	58	H		agree
05811_p1_L06	2	84	H		agree
05811_p1_L06	3	9	M	B:	differ
05811_p1_L06	4	104	H		agree
05811_p1_L06	5	23	H		agree
05811_p1_L06	6	63	H		agree
05811_p1_L06	7	37	H		agree
05811_p1_L06	8	81	H		agree
05811_p1_L06	9	71	H		agree
05811_p1_L06	10	38	H		agree
05811_p1_L06	11	9	M		agree-flagged
05811_p1_L06	12	58	H		agree
05811_p1_L06	13	35	H		agree
05811_p1_L06	14	23	H		agree
05811_p1_L06	15	8	H		agree
05811_p1_L06	16	57	H		agree
05811_p1_L06	17	11	H		agree
05811_p1_L06	18	13	H		agree
05811_p1_L06	19	81	H		agree
05811_p1_L06	20	27	H		agree
05811_p1_L06	21	132	H		agree
05811_p1_L07	1	13	H		agree
05811_p1_L07	2	61	H		agree
05811_p1_L07	3	25	H		agree
05811_p1_L07	4	78	H		agree
05811_p1_L07	5	81	H		agree
05811_p1_L07	6	73	H		agree
05811_p1_L07	7	64	H		agree
05811_p1_L07	8	121	H		agree
05811_p1_L07	9	81	H		agree
05811_p1_L07	10	33	H		agree
05811_p1_L07	11	63	H		agree
05811_p1_L07	12	75	H		agree
05811_p1_L07	13	85	H		agree
05811_p1_L07	14	28	H		agree
05811_p1_L07	15	31	H		agree
05811_p1_L07	16	82	H		agree
05811_p1_L07	17	88	H		agree
05811_p1_L07	18	87	H		agree
05811_p1_L07	19	84	H		agree
05811_p1_L07	20	71	H		agree
05811_p1_L07	21	32	H		agree
05811_p1_L08	1	14	H		agree
05811_p1_L08	2	3	M		agree-flagged
05811_p1_L08	3	83	H		agree
05811_p1_L08	4	2	H		agree
05811_p1_L08	5	79	H		agree
05811_p1_L08	6	24	H		agree
05811_p1_L08	7	85	H		agree
05811_p1_L08	8	39	H		agree
05811_p1_L08	9	9	M		agree-flagged
05811_p1_L08	10	26	M	B:20	differ
05811_p1_L08	11	33	H		agree
05811_p1_L08	12	21	H		agree
05811_p1_L08	13	81	H		agree
05811_p1_L08	14	75	H		agree
05811_p1_L08	15	100	H		agree
05811_p1_L08	16	85	H		agree
05811_p1_L08	17	117	H		agree
05811_p1_L08	18	53	H		agree
05811_p1_L08	19	2	H		agree
05811_p1_L08	20	126	H		agree
05811_p1_L08	21	139	H		agree
05811_p1_L09	1	82	H		agree
05811_p1_L09	2	3	M		agree-flagged
05811_p1_L09	3	37	M	B:33	differ
05811_p1_L09	4	21	H		agree
05811_p1_L09	5	85	H		agree
05811_p1_L09	6	129	H		agree
05811_p1_L09	7	92	H		agree
05811_p1_L09	8	23	H		agree
05811_p1_L09	9	61	H		agree
05811_p1_L09	10	37	H		agree
05811_p1_L09	11	82	H		agree
05811_p1_L09	12	130	M		agree-flagged
05811_p1_L09	13	81	M	B:84	differ
05811_p1_L09	14	35	H		agree
05811_p1_L09	15	27	M		agree-flagged
05811_p1_L09	16	2	M		agree-flagged
05811_p1_L09	17	150	H		agree
05811_p1_L09	18	=Je	M	B:-	gap
05811_p1_L09	19	=vous	M	B:-	gap
05811_p1_L12	1	=affaires	H		agree
05811_p1_L12	2	135	H		agree
05811_p1_L12	3	137	H		agree
05811_p1_L12	4	85	H		agree
05811_p1_L12	5	35	H		agree
05811_p1_L12	6	61	H		agree
05811_p1_L12	7	54	H		agree
05811_p1_L12	8	63	M	B:65	differ
05811_p1_L12	9	2	H		agree
05811_p1_L12	10	33	H		agree
05811_p1_L12	11	22	H		agree
05811_p1_L12	12	81	H		agree
05811_p1_L12	13	74	H		agree
05811_p1_L12	14	83	H		agree
05811_p1_L12	15	37	H		agree
05811_p1_L12	16	123	H		agree
05811_p1_L13	1	38	H		agree
05811_p1_L13	2	8	H		agree
05811_p1_L13	3	27	H		agree
05811_p1_L13	4	32	H		agree
05811_p1_L13	5	2	H		agree
05811_p1_L13	6	81	H		agree
05811_p1_L13	7	114	H		agree
05811_p1_L13	8	82	H		agree
05811_p1_L13	9	31	H		agree
05811_p1_L13	10	33	H		agree
05811_p1_L13	11	23	H		agree
05811_p1_L13	12	85	H		agree
05811_p1_L13	13	104	H		agree
05811_p1_L13	14	62	H		agree
05811_p1_L13	15	51	M		agree-flagged
05811_p1_L13	16	102	M		agree-flagged
05811_p1_L13	17	3	M		agree-flagged
05811_p1_L13	18	71	M		agree-flagged
05811_p1_L13	19	6	M		agree-flagged
05811_p1_L13	20	2	M		agree-flagged
05811_p1_L13	21	31	H		agree
05811_p1_L13	22	104	H		agree
05811_p1_L14	1	4	M		agree-flagged
05811_p1_L14	2	85	M		agree-flagged
